,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,D05,SYBR,,Unkn,,,36.105229258835,36.105229258835,0,NaN,NaN,NaN,0,60,
,D06,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D07,SYBR,,Unkn,,,27.6277985787237,27.6277985787237,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,35.1089745162465,35.1089745162465,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D10,SYBR,,Unkn,,,35.285424514032,35.285424514032,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,27.1566523714003,27.1566523714003,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,28.3479949432276,28.3479949432276,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,25.2265311124568,25.2265311124568,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,22.8561727014299,22.8561727014299,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,20.0573093973323,20.0573093973323,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,31.1075940654454,31.1075940654454,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,27.1326300148385,27.1326300148385,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,27.7740619428709,27.7740619428709,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,31.1054473375182,31.1054473375182,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,27.8737033856681,27.8737033856681,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E10,SYBR,,Unkn,,,29.3933970101607,29.3933970101607,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,34.2607146765479,34.2607146765479,0,NaN,NaN,NaN,0,60,
,E12,SYBR,,Unkn,,,41.6164301964398,41.6164301964398,0,NaN,NaN,NaN,0,60,
,F01,SYBR,,Unkn,,,26.5429866376185,26.5429866376185,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,32.8617119337347,32.8617119337347,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,21.8355718665523,21.8355718665523,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,30.0156136553145,30.0156136553145,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,33.3659683668339,33.3659683668339,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F07,SYBR,,Unkn,,,27.0614480728132,27.0614480728132,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,32.4977707162852,32.4977707162852,0,NaN,NaN,NaN,0,60,
,F09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,SYBR,,Unkn,,,33.8941431562299,33.8941431562299,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,26.3867343328803,26.3867343328803,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,27.7915063116765,27.7915063116765,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,25.5873730011296,25.5873730011296,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,23.5380239825281,23.5380239825281,0,NaN,NaN,NaN,0,60,
,G03,SYBR,,Unkn,,,20.3904993034608,20.3904993034608,0,NaN,NaN,NaN,0,60,
,G04,SYBR,,Unkn,,,31.5448335642901,31.5448335642901,0,NaN,NaN,NaN,0,60,
,G05,SYBR,,Unkn,,,27.2932560459144,27.2932560459144,0,NaN,NaN,NaN,0,60,
,G06,SYBR,,Unkn,,,28.1482096611968,28.1482096611968,0,NaN,NaN,NaN,0,60,
,G07,SYBR,,Unkn,,,31.3362784926822,31.3362784926822,0,NaN,NaN,NaN,0,60,
,G08,SYBR,,Unkn,,,28.0996586474719,28.0996586474719,0,NaN,NaN,NaN,0,60,
,G09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,SYBR,,Unkn,,,29.4603603934899,29.4603603934899,0,NaN,NaN,NaN,0,60,
,G11,SYBR,,Unkn,,,35.2609998966495,35.2609998966495,0,NaN,NaN,NaN,0,60,
,G12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H01,SYBR,,Unkn,,,26.9199080834979,26.9199080834979,0,NaN,NaN,NaN,0,60,
,H02,SYBR,,Unkn,,,32.6703686252285,32.6703686252285,0,NaN,NaN,NaN,0,60,
,H03,SYBR,,Unkn,,,22.1871111367185,22.1871111367185,0,NaN,NaN,NaN,0,60,
,H04,SYBR,,Unkn,,,30.5037393262897,30.5037393262897,0,NaN,NaN,NaN,0,60,
,H05,SYBR,,Unkn,,,33.4113074632972,33.4113074632972,0,NaN,NaN,NaN,0,60,
,H06,SYBR,,Unkn,,,39.9871457032559,39.9871457032559,0,NaN,NaN,NaN,0,60,
,H07,SYBR,,Unkn,,,27.4677055503541,27.4677055503541,0,NaN,NaN,NaN,0,60,
,H08,SYBR,,Unkn,,,33.0524440086691,33.0524440086691,0,NaN,NaN,NaN,0,60,
,H09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,SYBR,,Unkn,,,35.9647499781645,35.9647499781645,0,NaN,NaN,NaN,0,60,
,H11,SYBR,,Unkn,,,27.0668231620237,27.0668231620237,0,NaN,NaN,NaN,0,60,
,H12,SYBR,,Unkn,,,27.8993766168007,27.8993766168007,0,NaN,NaN,NaN,0,60,
