,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,E10,SYBR,,Unkn,,,31.8469195086376,31.8469195086376,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,33.6983706656297,33.6983706656297,0,NaN,NaN,NaN,0,60,
,E12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F01,SYBR,,Unkn,,,24.5751774661476,24.5751774661476,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,32.0836381961998,32.0836381961998,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,20.8011884451862,20.8011884451862,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,28.0891787399926,28.0891787399926,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,32.9006576965733,32.9006576965733,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,36.1174000447795,36.1174000447795,0,NaN,NaN,NaN,0,60,
,F07,SYBR,,Unkn,,,26.086680435499,26.086680435499,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,31.7884799137254,31.7884799137254,0,NaN,NaN,NaN,0,60,
,F09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,SYBR,,Unkn,,,36.3908112378871,36.3908112378871,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,24.9330004264539,24.9330004264539,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,25.7506077262858,25.7506077262858,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,25.4926167767862,25.4926167767862,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,22.0837550373986,22.0837550373986,0,NaN,NaN,NaN,0,60,
,G03,SYBR,,Unkn,,,18.809175303611,18.809175303611,0,NaN,NaN,NaN,0,60,
,G04,SYBR,,Unkn,,,29.672388585728,29.672388585728,0,NaN,NaN,NaN,0,60,
,G05,SYBR,,Unkn,,,25.7089510589371,25.7089510589371,0,NaN,NaN,NaN,0,60,
,G06,SYBR,,Unkn,,,26.8444039034401,26.8444039034401,0,NaN,NaN,NaN,0,60,
,G07,SYBR,,Unkn,,,29.3886771463759,29.3886771463759,0,NaN,NaN,NaN,0,60,
,G08,SYBR,,Unkn,,,26.4352889558176,26.4352889558176,0,NaN,NaN,NaN,0,60,
,G09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,SYBR,,Unkn,,,32.1079788693902,32.1079788693902,0,NaN,NaN,NaN,0,60,
,G11,SYBR,,Unkn,,,38.6842904353829,38.6842904353829,0,NaN,NaN,NaN,0,60,
,G12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H01,SYBR,,Unkn,,,25.0535087057285,25.0535087057285,0,NaN,NaN,NaN,0,60,
,H02,SYBR,,Unkn,,,32.2596821320601,32.2596821320601,0,NaN,NaN,NaN,0,60,
,H03,SYBR,,Unkn,,,21.1306134508064,21.1306134508064,0,NaN,NaN,NaN,0,60,
,H04,SYBR,,Unkn,,,28.5546880968729,28.5546880968729,0,NaN,NaN,NaN,0,60,
,H05,SYBR,,Unkn,,,33.396339687288,33.396339687288,0,NaN,NaN,NaN,0,60,
,H06,SYBR,,Unkn,,,39.2039300104581,39.2039300104581,0,NaN,NaN,NaN,0,60,
,H07,SYBR,,Unkn,,,26.5063447112769,26.5063447112769,0,NaN,NaN,NaN,0,60,
,H08,SYBR,,Unkn,,,32.208440101641,32.208440101641,0,NaN,NaN,NaN,0,60,
,H09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,SYBR,,Unkn,,,36.9459125085684,36.9459125085684,0,NaN,NaN,NaN,0,60,
,H11,SYBR,,Unkn,,,25.8051821925189,25.8051821925189,0,NaN,NaN,NaN,0,60,
,H12,SYBR,,Unkn,,,26.1836206745803,26.1836206745803,0,NaN,NaN,NaN,0,60,
