,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,C07,SYBR,,Unkn,,,27.0166439655285,27.0166439655285,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,26.2515621988679,26.2515621988679,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C10,SYBR,,Unkn,,,36.9910699780329,36.9910699780329,0,NaN,NaN,NaN,0,60,
,C11,SYBR,,Unkn,,,33.6716271165409,33.6716271165409,0,NaN,NaN,NaN,0,60,
,C12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D01,SYBR,,Unkn,,,24.1476198684885,24.1476198684885,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,30.8563191106358,30.8563191106358,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,21.2863117880163,21.2863117880163,0,NaN,NaN,NaN,0,60,
,D04,SYBR,,Unkn,,,26.9548865205797,26.9548865205797,0,NaN,NaN,NaN,0,60,
,D05,SYBR,,Unkn,,,32.4140476640861,32.4140476640861,0,NaN,NaN,NaN,0,60,
,D06,SYBR,,Unkn,,,37.2480653248183,37.2480653248183,0,NaN,NaN,NaN,0,60,
,D07,SYBR,,Unkn,,,24.7722863137392,24.7722863137392,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,30.9570090017828,30.9570090017828,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D10,SYBR,,Unkn,,,38.4457480176229,38.4457480176229,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,24.2981904282287,24.2981904282287,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,26.107339704753,26.107339704753,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,25.7238087474334,25.7238087474334,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,21.4002233274823,21.4002233274823,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,18.8987409076036,18.8987409076036,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,29.264094454094,29.264094454094,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,25.3235919745637,25.3235919745637,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,26.8373851307304,26.8373851307304,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,28.0576266589619,28.0576266589619,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,26.6097311958973,26.6097311958973,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,38.607922277093,38.607922277093,0,NaN,NaN,NaN,0,60,
,E10,SYBR,,Unkn,,,36.8631991366632,36.8631991366632,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,33.8062504799829,33.8062504799829,0,NaN,NaN,NaN,0,60,
,E12,SYBR,,Unkn,,,37.2783655061823,37.2783655061823,0,NaN,NaN,NaN,0,60,
,F01,SYBR,,Unkn,,,24.3124443506995,24.3124443506995,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,31.4748346870546,31.4748346870546,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,20.9853229401793,20.9853229401793,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,27.0301503486114,27.0301503486114,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,33.8861378472307,33.8861378472307,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,38.4359383932418,38.4359383932418,0,NaN,NaN,NaN,0,60,
,F07,SYBR,,Unkn,,,25.0464914674152,25.0464914674152,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,32.1372332392089,32.1372332392089,0,NaN,NaN,NaN,0,60,
,F09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,SYBR,,Unkn,,,35.8187544831526,35.8187544831526,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,24.5811510917472,24.5811510917472,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,25.7640102391949,25.7640102391949,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,25.8986938894843,25.8986938894843,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,21.8103842893909,21.8103842893909,0,NaN,NaN,NaN,0,60,
,G03,SYBR,,Unkn,,,19.0857215021593,19.0857215021593,0,NaN,NaN,NaN,0,60,
,G04,SYBR,,Unkn,,,29.3071831763012,29.3071831763012,0,NaN,NaN,NaN,0,60,
,G05,SYBR,,Unkn,,,25.622766825156,25.622766825156,0,NaN,NaN,NaN,0,60,
,G06,SYBR,,Unkn,,,27.2072555241601,27.2072555241601,0,NaN,NaN,NaN,0,60,
,G07,SYBR,,Unkn,,,28.0857891125892,28.0857891125892,0,NaN,NaN,NaN,0,60,
,G08,SYBR,,Unkn,,,26.6685155444832,26.6685155444832,0,NaN,NaN,NaN,0,60,
,G09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,SYBR,,Unkn,,,36.3062956612219,36.3062956612219,0,NaN,NaN,NaN,0,60,
,G11,SYBR,,Unkn,,,34.4051101846652,34.4051101846652,0,NaN,NaN,NaN,0,60,
,G12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H01,SYBR,,Unkn,,,24.6305756408319,24.6305756408319,0,NaN,NaN,NaN,0,60,
,H02,SYBR,,Unkn,,,31.5980086887674,31.5980086887674,0,NaN,NaN,NaN,0,60,
,H03,SYBR,,Unkn,,,21.255247318788,21.255247318788,0,NaN,NaN,NaN,0,60,
,H04,SYBR,,Unkn,,,27.3282273488959,27.3282273488959,0,NaN,NaN,NaN,0,60,
,H05,SYBR,,Unkn,,,34.3426696783839,34.3426696783839,0,NaN,NaN,NaN,0,60,
,H06,SYBR,,Unkn,,,37.7380266787233,37.7380266787233,0,NaN,NaN,NaN,0,60,
,H07,SYBR,,Unkn,,,25.483734059119,25.483734059119,0,NaN,NaN,NaN,0,60,
,H08,SYBR,,Unkn,,,32.3313081731282,32.3313081731282,0,NaN,NaN,NaN,0,60,
,H09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,SYBR,,Unkn,,,35.9805467812093,35.9805467812093,0,NaN,NaN,NaN,0,60,
,H11,SYBR,,Unkn,,,25.2383990119037,25.2383990119037,0,NaN,NaN,NaN,0,60,
,H12,SYBR,,Unkn,,,26.1500463425109,26.1500463425109,0,NaN,NaN,NaN,0,60,
