"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030427","GO:0030427","site of polarized growth","8/179","182/15694",0.00116236236787611,0.00877083292903483,0.00651876266122985,"STMN4/STMN2/CNR1/SNAP25/MAPT/GAP43/NEFL/GPM6A",8
"GO:0043235","GO:0043235","receptor complex","12/179","372/15694",0.00117691687865643,0.00877083292903483,0.00651876266122985,"PTPRN2/P2RX3/NTRK1/CHRNA1/CHRNB3/TNFRSF1B/CACNG3/EPHA10/GRIA2/GABRB1/CHRNA4/GABBR2",12
"GO:0099634","GO:0099634","postsynaptic specialization membrane","6/179","104/15694",0.00121992682515218,0.00883551032025376,0.00656683296040384,"CHRNA1/CACNG3/GRIA2/SORCS3/KCNH1/SORCS2",6
"GO:0030667","GO:0030667","secretory granule membrane","10/179","275/15694",0.00124629530437265,0.00883551032025376,0.00656683296040384,"PTPRN2/SYT4/SNAP25/RAB26/CLEC4D/TNFRSF1B/RAB3A/NFASC/SCG3/LGALS3",10
"GO:0043204","GO:0043204","perikaryon","7/179","143/15694",0.00127028103645821,0.00883551032025376,0.00656683296040384,"HPCA/CPLX2/PENK/GAP43/KCNH1/CPLX1/SORCS2",7
"GO:0030666","GO:0030666","endocytic vesicle membrane","7/179","152/15694",0.00180425601215082,0.0122767854739828,0.00912449836808538,"CD163/CAMK2B/SLC18A3/SYT7/CACNG3/HLA-DQB1/GRIA2",7
"GO:0098839","GO:0098839","postsynaptic density membrane","5/179","83/15694",0.0025855017756916,0.0172183416125845,0.0127972204351141,"CACNG3/GRIA2/SORCS3/KCNH1/SORCS2",5
"GO:0101003","GO:0101003","ficolin-1-rich granule membrane","4/179","51/15694",0.00269290517909809,0.0175599858553688,0.0130511413285236,"PTPRN2/CLEC4D/NFASC/LGALS3",4
"GO:0043197","GO:0043197","dendritic spine","7/179","169/15694",0.00327315121955604,0.0209080884024702,0.0155395578844658,"P2RX3/HPCA/MAPT/GRIA2/LAMA2/GPM6A/SORCS2",7
"GO:0044309","GO:0044309","neuron spine","7/179","170/15694",0.00338162137901763,0.0211689498326504,0.015733438416061,"P2RX3/HPCA/MAPT/GRIA2/LAMA2/GPM6A/SORCS2",7
"GO:0031300","GO:0031300","intrinsic component of organelle membrane","11/179","390/15694",0.00520443961780738,0.0319409725563473,0.0237395491338582,"PTPRN2/P2RX3/SYT4/RTN1/CNR1/SLC17A6/RAB26/SLC17A7/SYP/RAB3A/HLA-DQB1",11
"GO:0031680","GO:0031680","G-protein beta/gamma-subunit complex","2/179","10/15694",0.00548155862410255,0.0329947663335403,0.0245227622657219,"GNG3/GNG8",2
"GO:0098936","GO:0098936","intrinsic component of postsynaptic membrane","5/179","100/15694",0.00574392761906329,0.0339216857503172,0.025211678327964,"CNTN1/CHRNA1/GRM2/CACNG3/SORCS3",5
"GO:0031594","GO:0031594","neuromuscular junction","4/179","67/15694",0.00717546677052119,0.0415911314661691,0.0309118548983466,"CHRNA1/SYP/NEFL/LAMA2",4
"GO:0048786","GO:0048786","presynaptic active zone","4/179","68/15694",0.00755739843259742,0.0430084674436908,0.0319652641838092,"SLC17A7/SYP/RAB3A/GPM6A",4
"GO:0030673","GO:0030673","axolemma","2/179","12/15694",0.00792008574622405,0.0434909971678619,0.0323238956586429,"MAPT/EPB41L3",2
"GO:0042583","GO:0042583","chromaffin granule","2/179","12/15694",0.00792008574622405,0.0434909971678619,0.0323238956586429,"PENK/CHGA",2
"GO:0033268","GO:0033268","node of Ranvier","2/179","13/15694",0.00929035391114607,0.0485008731573095,0.0360473952169679,"SCN2A/NFASC",2
"GO:0098993","GO:0098993","anchored component of synaptic vesicle membrane","2/179","13/15694",0.00929035391114607,0.0485008731573095,0.0360473952169679,"RAB26/RAB3A",2
"GO:0031253","GO:0031253","cell projection membrane","9/179","310/15694",0.00929729197903697,0.0485008731573095,0.0360473952169679,"NDRG4/HPCA/MAPT/EPB41L3/GAP43/CNGB1/UNC5A/KCNC1/CLASP2",9
