,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,E10,SYBR,,Unkn,,,29.7514847099608,29.7514847099608,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,39.5087756692048,39.5087756692048,0,NaN,NaN,NaN,0,60,
,E12,SYBR,,Unkn,,,33.9265811302103,33.9265811302103,0,NaN,NaN,NaN,0,60,
,F01,SYBR,,Unkn,,,26.4928113403799,26.4928113403799,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,33.6205864705315,33.6205864705315,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,21.8956790730196,21.8956790730196,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,28.8552836931322,28.8552836931322,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,34.9026833822147,34.9026833822147,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,34.4116339884515,34.4116339884515,0,NaN,NaN,NaN,0,60,
,F07,SYBR,,Unkn,,,26.3119269926063,26.3119269926063,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,33.1822852093998,33.1822852093998,0,NaN,NaN,NaN,0,60,
,F09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,SYBR,,Unkn,,,32.2126304981257,32.2126304981257,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,26.5733275819864,26.5733275819864,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,28.5914913794603,28.5914913794603,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,24.938479063807,24.938479063807,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,22.6971855720167,22.6971855720167,0,NaN,NaN,NaN,0,60,
,G03,SYBR,,Unkn,,,19.9166227579138,19.9166227579138,0,NaN,NaN,NaN,0,60,
,G04,SYBR,,Unkn,,,30.3837908913877,30.3837908913877,0,NaN,NaN,NaN,0,60,
,G05,SYBR,,Unkn,,,27.1946464519934,27.1946464519934,0,NaN,NaN,NaN,0,60,
,G06,SYBR,,Unkn,,,27.9591627752746,27.9591627752746,0,NaN,NaN,NaN,0,60,
,G07,SYBR,,Unkn,,,28.8446925870819,28.8446925870819,0,NaN,NaN,NaN,0,60,
,G08,SYBR,,Unkn,,,28.0625859811742,28.0625859811742,0,NaN,NaN,NaN,0,60,
,G09,SYBR,,Unkn,,,42.8870395781629,42.8870395781629,0,NaN,NaN,NaN,0,60,
,G10,SYBR,,Unkn,,,29.994392757971,29.994392757971,0,NaN,NaN,NaN,0,60,
,G11,SYBR,,Unkn,,,40.7447448694067,40.7447448694067,0,NaN,NaN,NaN,0,60,
,G12,SYBR,,Unkn,,,35.3722365643345,35.3722365643345,0,NaN,NaN,NaN,0,60,
,H01,SYBR,,Unkn,,,26.4761561322248,26.4761561322248,0,NaN,NaN,NaN,0,60,
,H02,SYBR,,Unkn,,,33.7916156656809,33.7916156656809,0,NaN,NaN,NaN,0,60,
,H03,SYBR,,Unkn,,,22.112573977282,22.112573977282,0,NaN,NaN,NaN,0,60,
,H04,SYBR,,Unkn,,,29.1093628500693,29.1093628500693,0,NaN,NaN,NaN,0,60,
,H05,SYBR,,Unkn,,,34.8055391937549,34.8055391937549,0,NaN,NaN,NaN,0,60,
,H06,SYBR,,Unkn,,,34.421772673696,34.421772673696,0,NaN,NaN,NaN,0,60,
,H07,SYBR,,Unkn,,,26.6438196919668,26.6438196919668,0,NaN,NaN,NaN,0,60,
,H08,SYBR,,Unkn,,,33.8402643837018,33.8402643837018,0,NaN,NaN,NaN,0,60,
,H09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,SYBR,,Unkn,,,32.6139589049367,32.6139589049367,0,NaN,NaN,NaN,0,60,
,H11,SYBR,,Unkn,,,27.3819235112406,27.3819235112406,0,NaN,NaN,NaN,0,60,
,H12,SYBR,,Unkn,,,28.7647240194557,28.7647240194557,0,NaN,NaN,NaN,0,60,
