,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,C03,SYBR,,Unkn,,,19.8566878503613,19.8566878503613,0,NaN,NaN,NaN,0,60,
,C04,SYBR,,Unkn,,,29.592878319625,29.592878319625,0,NaN,NaN,NaN,0,60,
,C05,SYBR,,Unkn,,,26.7384596905454,26.7384596905454,0,NaN,NaN,NaN,0,60,
,C06,SYBR,,Unkn,,,26.6171628211724,26.6171628211724,0,NaN,NaN,NaN,0,60,
,C07,SYBR,,Unkn,,,27.5222360540598,27.5222360540598,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,27.1956291580071,27.1956291580071,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,38.6343197424778,38.6343197424778,0,NaN,NaN,NaN,0,60,
,C10,SYBR,,Unkn,,,30.7254264398109,30.7254264398109,0,NaN,NaN,NaN,0,60,
,C11,SYBR,,Unkn,,,33.3964220447196,33.3964220447196,0,NaN,NaN,NaN,0,60,
,C12,SYBR,,Unkn,,,33.9703051092642,33.9703051092642,0,NaN,NaN,NaN,0,60,
,D01,SYBR,,Unkn,,,25.793209046185,25.793209046185,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,33.3358822057538,33.3358822057538,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,21.5499785289366,21.5499785289366,0,NaN,NaN,NaN,0,60,
,D04,SYBR,,Unkn,,,28.0924695603219,28.0924695603219,0,NaN,NaN,NaN,0,60,
,D05,SYBR,,Unkn,,,36.7848502024715,36.7848502024715,0,NaN,NaN,NaN,0,60,
,D06,SYBR,,Unkn,,,32.1314044692435,32.1314044692435,0,NaN,NaN,NaN,0,60,
,D07,SYBR,,Unkn,,,25.2500053220071,25.2500053220071,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,33.2638935491895,33.2638935491895,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,33.4138497104331,33.4138497104331,0,NaN,NaN,NaN,0,60,
,D10,SYBR,,Unkn,,,31.4327797684934,31.4327797684934,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,25.7763724175991,25.7763724175991,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,27.932218029014,27.932218029014,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,24.1184229403529,24.1184229403529,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,22.5172042355854,22.5172042355854,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,19.3341105593803,19.3341105593803,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,29.1974645685373,29.1974645685373,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,26.5666205712073,26.5666205712073,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,27.2050518705401,27.2050518705401,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,28.0046517068925,28.0046517068925,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,27.2090640231592,27.2090640231592,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,39.3946932231317,39.3946932231317,0,NaN,NaN,NaN,0,60,
,E10,SYBR,,Unkn,,,30.9745399351635,30.9745399351635,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,33.3415825548135,33.3415825548135,0,NaN,NaN,NaN,0,60,
,E12,SYBR,,Unkn,,,34.9778323849576,34.9778323849576,0,NaN,NaN,NaN,0,60,
,F01,SYBR,,Unkn,,,25.9844455034894,25.9844455034894,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,34.6816778349572,34.6816778349572,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,21.5965501619353,21.5965501619353,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,28.1163972023972,28.1163972023972,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,37.2786095313231,37.2786095313231,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,31.3162868271078,31.3162868271078,0,NaN,NaN,NaN,0,60,
,F07,SYBR,,Unkn,,,25.5834422888261,25.5834422888261,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,33.0619702069483,33.0619702069483,0,NaN,NaN,NaN,0,60,
,F09,SYBR,,Unkn,,,34.2725354496161,34.2725354496161,0,NaN,NaN,NaN,0,60,
,F10,SYBR,,Unkn,,,31.0220828158093,31.0220828158093,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,25.9945779293555,25.9945779293555,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,28.0371564647314,28.0371564647314,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,24.465409306936,24.465409306936,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,23.1745472732164,23.1745472732164,0,NaN,NaN,NaN,0,60,
,G03,SYBR,,Unkn,,,19.7548085111107,19.7548085111107,0,NaN,NaN,NaN,0,60,
,G04,SYBR,,Unkn,,,29.2282869421492,29.2282869421492,0,NaN,NaN,NaN,0,60,
,G05,SYBR,,Unkn,,,26.8555466192478,26.8555466192478,0,NaN,NaN,NaN,0,60,
,G06,SYBR,,Unkn,,,27.6192402689503,27.6192402689503,0,NaN,NaN,NaN,0,60,
,G07,SYBR,,Unkn,,,28.1582618110725,28.1582618110725,0,NaN,NaN,NaN,0,60,
,G08,SYBR,,Unkn,,,27.3512919971499,27.3512919971499,0,NaN,NaN,NaN,0,60,
,G09,SYBR,,Unkn,,,37.1051953491215,37.1051953491215,0,NaN,NaN,NaN,0,60,
,G10,SYBR,,Unkn,,,31.0102535601673,31.0102535601673,0,NaN,NaN,NaN,0,60,
,G11,SYBR,,Unkn,,,33.4809912655513,33.4809912655513,0,NaN,NaN,NaN,0,60,
,G12,SYBR,,Unkn,,,35.4014121914189,35.4014121914189,0,NaN,NaN,NaN,0,60,
,H01,SYBR,,Unkn,,,26.3342104821829,26.3342104821829,0,NaN,NaN,NaN,0,60,
,H02,SYBR,,Unkn,,,34.4896359636966,34.4896359636966,0,NaN,NaN,NaN,0,60,
,H03,SYBR,,Unkn,,,22.0145663255987,22.0145663255987,0,NaN,NaN,NaN,0,60,
,H04,SYBR,,Unkn,,,28.4189227446747,28.4189227446747,0,NaN,NaN,NaN,0,60,
,H05,SYBR,,Unkn,,,35.8981052423824,35.8981052423824,0,NaN,NaN,NaN,0,60,
,H06,SYBR,,Unkn,,,31.6533063379624,31.6533063379624,0,NaN,NaN,NaN,0,60,
,H07,SYBR,,Unkn,,,26.1763891157598,26.1763891157598,0,NaN,NaN,NaN,0,60,
,H08,SYBR,,Unkn,,,33.7877763536042,33.7877763536042,0,NaN,NaN,NaN,0,60,
,H09,SYBR,,Unkn,,,44.1869299165205,44.1869299165205,0,NaN,NaN,NaN,0,60,
,H10,SYBR,,Unkn,,,31.4051858832867,31.4051858832867,0,NaN,NaN,NaN,0,60,
,H11,SYBR,,Unkn,,,26.7955146640506,26.7955146640506,0,NaN,NaN,NaN,0,60,
,H12,SYBR,,Unkn,,,28.4212368586196,28.4212368586196,0,NaN,NaN,NaN,0,60,
