,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,E11,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E12,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F01,FAM,,Unkn,,,33.0494825711476,33.0494825711476,0,NaN,NaN,NaN,0,60,
,F02,FAM,,Unkn,,,31.4923971172119,31.4923971172119,0,NaN,NaN,NaN,0,60,
,F03,FAM,,Unkn,,,36.2450248227561,36.2450248227561,0,NaN,NaN,NaN,0,60,
,F04,FAM,,Unkn,,,29.7026913227146,29.7026913227146,0,NaN,NaN,NaN,0,60,
,F05,FAM,,Unkn,,,29.2230032096926,29.2230032096926,0,NaN,NaN,NaN,0,60,
,F06,FAM,,Unkn,,,28.1093159503338,28.1093159503338,0,NaN,NaN,NaN,0,60,
,F07,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F08,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F09,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F11,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F12,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G01,FAM,,Unkn,,,36.4012751954444,36.4012751954444,0,NaN,NaN,NaN,0,60,
,G02,FAM,,Unkn,,,36.2451885039615,36.2451885039615,0,NaN,NaN,NaN,0,60,
,G03,FAM,,Unkn,,,38.4264996766988,38.4264996766988,0,NaN,NaN,NaN,0,60,
,G04,FAM,,Unkn,,,35.1948450436358,35.1948450436358,0,NaN,NaN,NaN,0,60,
,G05,FAM,,Unkn,,,34.1824993180813,34.1824993180813,0,NaN,NaN,NaN,0,60,
,G06,FAM,,Unkn,,,34.0021841426353,34.0021841426353,0,NaN,NaN,NaN,0,60,
,G07,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G08,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G09,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G11,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G12,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H01,FAM,,Unkn,,,35.467462517772,35.467462517772,0,NaN,NaN,NaN,0,60,
,H02,FAM,,Unkn,,,36.0401763704711,36.0401763704711,0,NaN,NaN,NaN,0,60,
,H03,FAM,,Unkn,,,38.5533394228698,38.5533394228698,0,NaN,NaN,NaN,0,60,
,H04,FAM,,Unkn,,,35.346336226607,35.346336226607,0,NaN,NaN,NaN,0,60,
,H05,FAM,,Unkn,,,34.7978032025622,34.7978032025622,0,NaN,NaN,NaN,0,60,
,H06,FAM,,Unkn,,,33.7092489154378,33.7092489154378,0,NaN,NaN,NaN,0,60,
,H07,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H08,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H09,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H11,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H12,FAM,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
