,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,G11,FAM,,Unkn,,,34.9838584017992,34.9838584017992,0,NaN,NaN,NaN,0,60,
,G12,FAM,,Unkn,,,34.1459449450072,34.1459449450072,0,NaN,NaN,NaN,0,60,
,H01,FAM,,Unkn,,,32.1463941721401,32.1463941721401,0,NaN,NaN,NaN,0,60,
,H02,FAM,,Unkn,,,32.4653402512724,32.4653402512724,0,NaN,NaN,NaN,0,60,
,H03,FAM,,Unkn,,,32.9003225243058,32.9003225243058,0,NaN,NaN,NaN,0,60,
,H04,FAM,,Unkn,,,33.6032055109456,33.6032055109456,0,NaN,NaN,NaN,0,60,
,H05,FAM,,Unkn,,,32.7397135293919,32.7397135293919,0,NaN,NaN,NaN,0,60,
,H06,FAM,,Unkn,,,32.6235109009331,32.6235109009331,0,NaN,NaN,NaN,0,60,
,H07,FAM,,Unkn,,,37.3208793933295,37.3208793933295,0,NaN,NaN,NaN,0,60,
,H08,FAM,,Unkn,,,34.4692477113892,34.4692477113892,0,NaN,NaN,NaN,0,60,
,H09,FAM,,Unkn,,,34.5603270328232,34.5603270328232,0,NaN,NaN,NaN,0,60,
,H10,FAM,,Unkn,,,33.0494126790568,33.0494126790568,0,NaN,NaN,NaN,0,60,
,H11,FAM,,Unkn,,,35.0082615536514,35.0082615536514,0,NaN,NaN,NaN,0,60,
,H12,FAM,,Unkn,,,33.465187167417,33.465187167417,0,NaN,NaN,NaN,0,60,
