"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043589","GO:0043589","skin morphogenesis","2/17","11/16626",5.38307623913976e-05,0.00157544697932157,0.000910400963952759,"COL1A2/COL1A1",2
"GO:0071229","GO:0071229","cellular response to acid chemical","3/17","76/16626",5.96066079210002e-05,0.00168821295982704,0.000975564856296166,"COL1A2/COL4A1/COL1A1",3
"GO:0050900","GO:0050900","leukocyte migration","5/17","449/16626",6.64465657029215e-05,0.00182312764647391,0.00105352778515816,"FN1/PTN/COL1A2/MMP9/COL1A1",5
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","4/17","231/16626",7.49594201313544e-05,0.00199437487500998,0.00115248614045655,"POSTN/PTN/TNC/COL1A1",4
"GO:0001501","GO:0001501","skeletal system development","5/17","488/16626",9.85743501386379e-05,0.00254553763005071,0.00147098565841559,"COL1A2/BGN/MMP9/COL1A1/GJA1",5
"GO:0016049","GO:0016049","cell growth","5/17","494/16626",0.000104427336700275,0.00261963433208117,0.00151380379818142,"IGFBP7/FN1/POSTN/IGFBP5/GJA1",5
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","3/17","100/16626",0.000135039299368173,0.00329345846792378,0.00190318544723566,"IGFBP5/MMP9/GJA1",3
"GO:0038063","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","2/17","18/16626",0.000149118205143991,0.0035385347058493,0.00204480725119214,"COL4A1/COL1A1",2
"GO:0032963","GO:0032963","collagen metabolic process","3/17","105/16626",0.000156057978536041,0.00354842606476496,0.00205052315455786,"COL1A2/MMP9/COL1A1",3
"GO:0007162","GO:0007162","negative regulation of cell adhesion","4/17","280/16626",0.000157618014266325,0.00354842606476496,0.00205052315455786,"POSTN/LGALS1/TNC/COL1A1",4
"GO:0046697","GO:0046697","decidualization","2/17","19/16626",0.000166561318421253,0.00365602093934651,0.0021126988283959,"PTN/GJA1",2
"GO:0071305","GO:0071305","cellular response to vitamin D","2/17","20/16626",0.000184956863052467,0.00396078355512357,0.00228881150170191,"PTN/TNC",2
"GO:0042476","GO:0042476","odontogenesis","3/17","119/16626",0.000225941991661425,0.00472326353996978,0.00272942456092247,"TNC/COL1A2/COL1A1",3
"GO:0001704","GO:0001704","formation of primary germ layer","3/17","122/16626",0.000243155906708676,0.00496490432767949,0.00286906112689307,"FN1/MMP9/GJA1",3
"GO:0022612","GO:0022612","gland morphogenesis","3/17","124/16626",0.000255091409861367,0.00509023313314273,0.00294148467830571,"IGFBP5/PTN/TNC",3
"GO:0018149","GO:0018149","peptide cross-linking","2/17","24/16626",0.000268028671731487,0.00521058062353149,0.0030110296853401,"FN1/BGN",2
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","4/17","325/16626",0.000278926297615011,0.00521058062353149,0.0030110296853401,"PTN/MMP9/COL1A1/GJA1",4
"GO:0104004","GO:0104004","cellular response to environmental stimulus","4/17","325/16626",0.000278926297615011,0.00521058062353149,0.0030110296853401,"PTN/MMP9/COL1A1/GJA1",4
"GO:0001893","GO:0001893","maternal placenta development","2/17","27/16626",0.000340248221635527,0.00622370705408317,0.00359648339535798,"PTN/GJA1",2
"GO:0071774","GO:0071774","response to fibroblast growth factor","3/17","138/16626",0.000349384342781582,0.00626039699922916,0.00361768535382862,"POSTN/TNC/COL1A1",3
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","3/17","142/16626",0.000379928563211661,0.00667154556999677,0.00385527510458991,"IGFBP5/MMP9/GJA1",3
"GO:0048659","GO:0048659","smooth muscle cell proliferation","3/17","144/16626",0.000395825808120324,0.00681441293195381,0.00393783363289981,"IGFBP5/MMP9/GJA1",3
"GO:0033280","GO:0033280","response to vitamin D","2/17","30/16626",0.000420915241469978,0.00697289777378567,0.00402941700870962,"PTN/TNC",2
"GO:0038065","GO:0038065","collagen-activated signaling pathway","2/17","30/16626",0.000420915241469978,0.00697289777378567,0.00402941700870962,"COL4A1/COL1A1",2
"GO:0031214","GO:0031214","biomineral tissue development","3/17","156/16626",0.000500263519804548,0.00813391426645172,0.00470033170654565,"PTN/COL1A2/COL1A1",3
"GO:0110148","GO:0110148","biomineralization","3/17","158/16626",0.000519222976376918,0.00828868678652607,0.00478976984906554,"PTN/COL1A2/COL1A1",3
"GO:0008217","GO:0008217","regulation of blood pressure","3/17","163/16626",0.000568627564493347,0.00891526788616354,0.00515185124221416,"POSTN/COL1A2/GJA1",3
"GO:0030168","GO:0030168","platelet activation","3/17","168/16626",0.000620954923409756,0.00956488460971519,0.00552724419360115,"FN1/COL1A2/COL1A1",3
"GO:0030324","GO:0030324","lung development","3/17","172/16626",0.000664968616043929,0.0100662490497684,0.00581696684089245,"IGFBP5/PTN/TNC",3
"GO:0030323","GO:0030323","respiratory tube development","3/17","176/16626",0.000710933621332695,0.0103092503836041,0.00595738962342304,"IGFBP5/PTN/TNC",3
"GO:0031099","GO:0031099","regeneration","3/17","176/16626",0.000710933621332695,0.0103092503836041,0.00595738962342304,"POSTN/PTN/TNC",3
"GO:0001667","GO:0001667","ameboidal-type cell migration","4/17","417/16626",0.000716246325056774,0.0103092503836041,0.00595738962342304,"FN1/PTN/MMP9/GJA1",4
"GO:0007369","GO:0007369","gastrulation","3/17","181/16626",0.000771187440148905,0.0109210092330764,0.00631090570716082,"FN1/MMP9/GJA1",3
"GO:0001558","GO:0001558","regulation of cell growth","4/17","431/16626",0.00081056793184733,0.0112736932369894,0.00651471063449093,"IGFBP7/FN1/IGFBP5/GJA1",4
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","2/17","42/16626",0.000827133975408061,0.0112736932369894,0.00651471063449093,"POSTN/IGFBP5",2
"GO:1901654","GO:1901654","response to ketone","3/17","186/16626",0.000834612825061856,0.0112736932369894,0.00651471063449093,"IGFBP7/PTN/TNC",3
"GO:0033002","GO:0033002","muscle cell proliferation","3/17","193/16626",0.000928863353287682,0.012177262438747,0.00703685468825809,"IGFBP5/MMP9/GJA1",3
"GO:0050808","GO:0050808","synapse organization","4/17","448/16626",0.000936604545598955,0.012177262438747,0.00703685468825809,"PTN/SPARCL1/TNC/COL4A1",4
"GO:0031667","GO:0031667","response to nutrient levels","4/17","449/16626",0.000944426190362065,0.012177262438747,0.00703685468825809,"POSTN/PTN/TNC/COL1A1",4
"GO:0060348","GO:0060348","bone development","3/17","195/16626",0.000956983039035929,0.012177262438747,0.00703685468825809,"BGN/COL1A1/GJA1",3
"GO:0060541","GO:0060541","respiratory system development","3/17","199/16626",0.00101483725935844,0.0126257004042344,0.00729599280043276,"IGFBP5/PTN/TNC",3
"GO:0035987","GO:0035987","endodermal cell differentiation","2/17","47/16626",0.00103536495342241,0.0126257004042344,0.00729599280043276,"FN1/MMP9",2
"GO:1904645","GO:1904645","response to amyloid-beta","2/17","47/16626",0.00103536495342241,0.0126257004042344,0.00729599280043276,"MMP9/GJA1",2
"GO:0031103","GO:0031103","axon regeneration","2/17","48/16626",0.00107973182354319,0.012986363576314,0.00750440863659436,"PTN/TNC",2
"GO:0050878","GO:0050878","regulation of body fluid levels","4/17","473/16626",0.0011463884001287,0.0136017434501756,0.00786001719576149,"FN1/COL1A2/COL1A1/GJA1",4
"GO:0009991","GO:0009991","response to extracellular stimulus","4/17","475/16626",0.00116448938480051,0.0136322890647313,0.00787766853998383,"POSTN/PTN/TNC/COL1A1",4
"GO:0060135","GO:0060135","maternal process involved in female pregnancy","2/17","53/16626",0.00131507741954285,0.0151926049257714,0.00877932570941352,"PTN/GJA1",2
"GO:0031102","GO:0031102","neuron projection regeneration","2/17","54/16626",0.00136483710740283,0.0155626880558401,0.00899318504125994,"PTN/TNC",2
"GO:0001649","GO:0001649","osteoblast differentiation","3/17","226/16626",0.00146397744148607,0.0164791306874971,0.00952276824286488,"IGFBP5/TNC/COL1A1",3
"GO:0001706","GO:0001706","endoderm formation","2/17","57/16626",0.00151946736876578,0.0168872449338779,0.00975860455356569,"FN1/MMP9",2
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","3/17","242/16626",0.00178091737701593,0.0195332085683805,0.0112876232225865,"FN1/POSTN/TNC",3
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","3/17","243/16626",0.00180203860368886,0.0195332085683805,0.0112876232225865,"POSTN/COL1A2/COL1A1",3
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","2/17","63/16626",0.00185265930011508,0.0198370105548907,0.0114631807786324,"POSTN/IGFBP5",2
"GO:0071559","GO:0071559","response to transforming growth factor beta","3/17","249/16626",0.00193207994548107,0.0204381468931612,0.0118105584492311,"POSTN/COL1A2/COL1A1",3
"GO:0042246","GO:0042246","tissue regeneration","2/17","66/16626",0.00203113195232253,0.0209803982839903,0.012123908371758,"POSTN/PTN",2
"GO:0071300","GO:0071300","cellular response to retinoic acid","2/17","66/16626",0.00203113195232253,0.0209803982839903,0.012123908371758,"TNC/COL1A1",2
"GO:0014823","GO:0014823","response to activity","2/17","68/16626",0.00215448240640605,0.0219957622421455,0.012710655078185,"POSTN/PTN",2
"GO:0043588","GO:0043588","skin development","3/17","262/16626",0.00223367942797666,0.0225421900892357,0.0130264184426467,"IGFBP5/COL1A2/COL1A1",3
"GO:0030199","GO:0030199","collagen fibril organization","2/17","70/16626",0.00228131255602363,0.0227612775475994,0.0131530221531506,"COL1A2/COL1A1",2
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","2/17","72/16626",0.0024116093646757,0.0237909328335423,0.0137480273657444,"COL1A1/GJA1",2
"GO:0030336","GO:0030336","negative regulation of cell migration","3/17","276/16626",0.00258971365138823,0.0252640953990985,0.0145993214031477,"IGFBP5/PTN/GJA1",3
"GO:0014909","GO:0014909","smooth muscle cell migration","2/17","76/16626",0.00268255098014176,0.0258821951710381,0.0149565017053595,"POSTN/IGFBP5",2
"GO:2000146","GO:2000146","negative regulation of cell motility","3/17","289/16626",0.00295025765312505,0.0277149445258323,0.0160155895713357,"IGFBP5/PTN/GJA1",3
"GO:0003073","GO:0003073","regulation of systemic arterial blood pressure","2/17","80/16626",0.00296720362805038,0.0277149445258323,0.0160155895713357,"POSTN/GJA1",2
"GO:0007492","GO:0007492","endoderm development","2/17","80/16626",0.00296720362805038,0.0277149445258323,0.0160155895713357,"FN1/MMP9",2
"GO:0051271","GO:0051271","negative regulation of cellular component movement","3/17","296/16626",0.0031566432893177,0.0291740295581151,0.016858748647658,"IGFBP5/PTN/GJA1",3
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","2/17","85/16626",0.00334214357150243,0.0305666880810326,0.017663521945879,"FN1/LGALS1",2
"GO:0014812","GO:0014812","muscle cell migration","2/17","89/16626",0.00365726991345537,0.0328209198311115,0.0189661711528543,"POSTN/IGFBP5",2
"GO:0022604","GO:0022604","regulation of cell morphogenesis","3/17","313/16626",0.00369447590914974,0.0328209198311115,0.0189661711528543,"FN1/POSTN/PTN",3
"GO:0034644","GO:0034644","cellular response to UV","2/17","90/16626",0.0037381457666414,0.0328209198311115,0.0189661711528543,"PTN/MMP9",2
"GO:0046849","GO:0046849","bone remodeling","2/17","90/16626",0.0037381457666414,0.0328209198311115,0.0189661711528543,"PTN/GJA1",2
"GO:0007596","GO:0007596","blood coagulation","3/17","319/16626",0.00389692434710015,0.0335912425571529,0.0194113162840759,"FN1/COL1A2/COL1A1",3
"GO:0051591","GO:0051591","response to cAMP","2/17","92/16626",0.00390239947702688,0.0335912425571529,0.0194113162840759,"IGFBP5/COL1A1",2
"GO:0050817","GO:0050817","coagulation","3/17","321/16626",0.00396589363220128,0.0337453912485274,0.0195003939357273,"FN1/COL1A2/COL1A1",3
"GO:0007599","GO:0007599","hemostasis","3/17","323/16626",0.00403561057072366,0.0337453912485274,0.0195003939357273,"FN1/COL1A2/COL1A1",3
"GO:0040013","GO:0040013","negative regulation of locomotion","3/17","323/16626",0.00403561057072366,0.0337453912485274,0.0195003939357273,"IGFBP5/PTN/GJA1",3
"GO:0001655","GO:0001655","urogenital system development","3/17","326/16626",0.00414159355124774,0.034277266565892,0.0198077478536865,"TNC/COL4A1/MMP9",3
"GO:0048545","GO:0048545","response to steroid hormone","3/17","327/16626",0.00417729786167476,0.034277266565892,0.0198077478536865,"IGFBP7/PTN/COL1A1",3
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","2/17","108/16626",0.00533508763210812,0.0433722864906568,0.025063472111853,"FN1/POSTN",2
"GO:0060537","GO:0060537","muscle tissue development","3/17","360/16626",0.00546334767407125,0.0440075161269226,0.025430551220689,"IGFBP5/CSRP2/GJA1",3
"GO:0030282","GO:0030282","bone mineralization","2/17","113/16626",0.00582543395765493,0.0461502642972716,0.0266687775941553,"PTN/COL1A2",2
"GO:0042493","GO:0042493","response to drug","3/17","370/16626",0.0058953124315285,0.0461502642972716,0.0266687775941553,"LGALS1/PTN/COL1A1",3
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","2/17","114/16626",0.00592590514770603,0.0461502642972716,0.0266687775941553,"FN1/PTN",2
"GO:0050673","GO:0050673","epithelial cell proliferation","3/17","371/16626",0.0059396126031796,0.0461502642972716,0.0266687775941553,"IGFBP5/PTN/GJA1",3
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","2/17","115/16626",0.0060271733845577,0.0464198090494882,0.0268245389783639,"FN1/PTN",2
"GO:0048608","GO:0048608","reproductive structure development","3/17","378/16626",0.00625537750810996,0.0477584474097439,0.0275980957337208,"PTN/TNC/GJA1",3
"GO:0061458","GO:0061458","reproductive system development","3/17","381/16626",0.00639375380001709,0.0483941020380604,0.0279654204320167,"PTN/TNC/GJA1",3
