"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003158","GO:0003158","endothelium development","11/207","116/15013",5.82902573478793e-07,0.000125532232788469,0.000108779262208599,"CD34/PECAM1/GJA4/KDR/TIE1/NR2F2/CDH5/BMP4/NRP1/APOLD1/ACVRL1",11
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","12/207","145/15013",7.78517173174934e-07,0.000156481951808162,0.000135598570092645,"KIF11/ESPL1/PLK1/CDC20/TPX2/AURKB/NUSAP1/STIL/DLGAP5/TACC3/KIF23/KIFC1",12
"GO:0050673","GO:0050673","epithelial cell proliferation","18/207","337/15013",1.01052182251881e-06,0.000190420205930889,0.000165007576545506,"CD34/TEK/KDR/TIE1/NR2F2/FLT1/BMP4/NRP1/APLNR/IGF1/VDR/IGFBP5/HAS2/ZFP36L1/IGFBP4/ACVRL1/IGFBP3/SCN5A",18
"GO:0007051","GO:0007051","spindle organization","13/207","183/15013",1.53219865461189e-06,0.000247007171694705,0.000214042698837831,"HAUS4/KIF11/ESPL1/CCNB2/PLK1/CDC20/TPX2/AURKB/STIL/DLGAP5/TACC3/KIF23/KIFC1",13
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","10/207","103/15013",1.54594054555073e-06,0.000247007171694705,0.000214042698837831,"BMP4/IGF1/ESPL1/PLK1/CDC20/TOM1L1/AURKB/NUSAP1/DLGAP5/USP44",10
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","8/207","60/15013",1.57838762535743e-06,0.000247007171694705,0.000214042698837831,"UBE2C/ESPL1/PLK1/CDC20/AURKB/DLGAP5/TACC3/USP44",8
"GO:0001525","GO:0001525","angiogenesis","21/207","461/15013",1.63852186862159e-06,0.000247007171694705,0.000214042698837831,"CD34/ECSCR/TEK/PTPRB/KDR/ELK3/TIE1/TAL1/FLT1/HHEX/CDH5/BMP4/RHOJ/NRP1/APLNR/FZD5/UNC5B/MFGE8/APOLD1/ACVRL1/E2F7",21
"GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle","8/207","62/15013",2.03712882410086e-06,0.000292473495460196,0.000253441290296659,"UBE2C/ESPL1/PLK1/CDC20/AURKB/DLGAP5/TACC3/USP44",8
"GO:0007052","GO:0007052","mitotic spindle organization","10/207","120/15013",6.20791395422211e-06,0.000816389712848928,0.000707437991547888,"KIF11/PLK1/CDC20/TPX2/AURKB/STIL/DLGAP5/TACC3/KIF23/KIFC1",10
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","6/207","34/15013",6.2278485557298e-06,0.000816389712848928,0.000707437991547888,"NRP1/IGF1/IGFBP5/HAS2/S100A11/LPAR1",6
"GO:0051783","GO:0051783","regulation of nuclear division","10/207","121/15013",6.68686068538466e-06,0.000840036873601448,0.000727929307944067,"BMP4/IGF1/ESPL1/PLK1/CDC20/TOM1L1/AURKB/NUSAP1/DLGAP5/USP44",10
"GO:0045446","GO:0045446","endothelial cell differentiation","9/207","98/15013",8.2505172535925e-06,0.000995012380783255,0.000862222476775435,"PECAM1/KDR/TIE1/NR2F2/CDH5/BMP4/NRP1/APOLD1/ACVRL1",9
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","7/207","55/15013",9.91254894252126e-06,0.00114947442545006,0.000996070707503553,"NRP1/IGF1/IGFBP5/HAS2/S100A11/IGFBP3/LPAR1",7
"GO:0001935","GO:0001935","endothelial cell proliferation","10/207","130/15013",1.26452093793227e-05,0.00141204838069103,0.00122360271654888,"CD34/TEK/KDR/TIE1/NR2F2/FLT1/BMP4/NRP1/APLNR/ACVRL1",10
"GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition","7/207","58/15013",1.41827705506316e-05,0.00152718047179122,0.00132336979348375,"UBE2C/ESPL1/PLK1/CDC20/AURKB/DLGAP5/USP44",7
"GO:1902099","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","7/207","60/15013",1.77979398857943e-05,0.00185037202605758,0.00160342964778735,"UBE2C/ESPL1/PLK1/CDC20/AURKB/DLGAP5/USP44",7
"GO:0033044","GO:0033044","regulation of chromosome organization","14/207","265/15013",1.89079394132987e-05,0.00190024791103652,0.00164664932013359,"TAL1/UBE2C/ESPL1/PLK1/CDC20/CDCA5/TOP2A/PTTG1/SLF1/AURKB/H1-5/DLGAP5/TACC3/USP44",14
"GO:0014909","GO:0014909","smooth muscle cell migration","7/207","62/15013",2.21422900911337e-05,0.00215351627821833,0.0018661176233003,"NRP1/IGF1/IGFBP5/HAS2/S100A11/IGFBP3/LPAR1",7
"GO:0051225","GO:0051225","spindle assembly","9/207","115/15013",3.01355327839193e-05,0.0028393322294849,0.00246040764373973,"HAUS4/KIF11/CCNB2/PLK1/CDC20/TPX2/AURKB/KIF23/KIFC1",9
"GO:0090307","GO:0090307","mitotic spindle assembly","7/207","66/15013",3.34689696023337e-05,0.00305784676821321,0.00264976020902686,"KIF11/PLK1/CDC20/TPX2/AURKB/KIF23/KIFC1",7
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","9/207","118/15013",3.69768631485669e-05,0.0032789777174391,0.00284138001036357,"TEK/KDR/TIE1/NR2F2/FLT1/BMP4/NRP1/APLNR/ACVRL1",9
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division","6/207","47/15013",4.28345235015926e-05,0.00368988823878005,0.00319745225055497,"BMP4/PLK1/CDC20/TOM1L1/AURKB/USP44",6
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","14/207","291/15013",5.28728437186254e-05,0.00442810066143487,0.00383714614355638,"TEK/KDR/TIE1/NR2F2/FLT1/BMP4/NRP1/APLNR/IGF1/VDR/HAS2/ZFP36L1/ACVRL1/SCN5A",14
"GO:0051784","GO:0051784","negative regulation of nuclear division","6/207","51/15013",6.86274834407943e-05,0.00559221250199986,0.00484590082219207,"BMP4/PLK1/CDC20/TOM1L1/AURKB/USP44",6
"GO:0014812","GO:0014812","muscle cell migration","7/207","75/15013",7.68260038053595e-05,0.0060955368808726,0.00528205377963718,"NRP1/IGF1/IGFBP5/HAS2/S100A11/IGFBP3/LPAR1",7
"GO:0090068","GO:0090068","positive regulation of cell cycle process","13/207","266/15013",8.36876605990952e-05,0.00646969991554543,0.00560628268844681,"IGF1/UBE2C/KIF14/ESPL1/CDCA5/SLF1/GTSE1/AURKB/CDK1/NUSAP1/DLGAP5/KIF23/E2F7",13
"GO:0043567","GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","4/207","18/15013",9.23156473969142e-05,0.00695292947100056,0.00602502258777111,"IGF1/IGFBP5/IGFBP4/IGFBP3",4
"GO:0007062","GO:0007062","sister chromatid cohesion","6/207","54/15013",9.5097140582826e-05,0.00695292947100056,0.00602502258777111,"ESPL1/PLK1/CDC20/CDCA5/SLF1/ESCO2",6
"GO:0030335","GO:0030335","positive regulation of cell migration","18/207","472/15013",9.69872660766231e-05,0.00695292947100056,0.00602502258777111,"PLVAP/PECAM1/TEK/KDR/FLT1/CDH5/BMP4/RHOJ/NRP1/IGF1/LGALS3/IGFBP5/HAS2/PLP1/S100A11/GTSE1/LPAR1/PLPP3",18
"GO:0045787","GO:0045787","positive regulation of cell cycle","15/207","348/15013",9.91628415432916e-05,0.00695292947100056,0.00602502258777111,"TAL1/IGF1/UBE2C/KIF14/ESPL1/CDCA5/FOXG1/SLF1/GTSE1/AURKB/CDK1/NUSAP1/DLGAP5/KIF23/E2F7",15
"GO:0010948","GO:0010948","negative regulation of cell cycle process","14/207","316/15013",0.000127203153836749,0.00871630701858635,0.00755306765126345,"BMP4/ESPL1/PLK1/CDC20/RAD51/ZFP36L1/TOM1L1/PTTG1/GTSE1/AURKB/CDK1/USP44/NACC2/E2F7",14
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","16/207","398/15013",0.000130889194416699,0.00876957602591882,0.00759922761502331,"HAUS4/UBE2C/KIF14/ESPL1/PLK1/CDC20/TPX2/ZFP36L1/CDCA5/GTSE1/AURKB/CDK1/DLGAP5/USP44/NACC2/E2F7",16
"GO:2000147","GO:2000147","positive regulation of cell motility","18/207","490/15013",0.00015486518612408,0.0101504029600892,0.00879577555972465,"PLVAP/PECAM1/TEK/KDR/FLT1/CDH5/BMP4/RHOJ/NRP1/IGF1/LGALS3/IGFBP5/HAS2/PLP1/S100A11/GTSE1/LPAR1/PLPP3",18
"GO:0060706","GO:0060706","cell differentiation involved in embryonic placenta development","4/207","21/15013",0.000174795878408151,0.0112129696468208,0.00971653684678681,"NR2F2/KRT8/FZD5/E2F7",4
"GO:0030261","GO:0030261","chromosome condensation","5/207","39/15013",0.000186688122642682,0.0117263477034935,0.010161401763139,"CDCA5/TOP2A/NUSAP1/H1-5/NCAPH",5
"GO:0002040","GO:0002040","sprouting angiogenesis","8/207","116/15013",0.000202844111326337,0.012233226082666,0.0106006344198925,"TEK/KDR/BMP4/RHOJ/NRP1/APLNR/ACVRL1/E2F7",8
"GO:0033046","GO:0033046","negative regulation of sister chromatid segregation","5/207","40/15013",0.000210987647196893,0.012233226082666,0.0106006344198925,"PLK1/CDC20/PTTG1/AURKB/USP44",5
"GO:0033048","GO:0033048","negative regulation of mitotic sister chromatid segregation","5/207","40/15013",0.000210987647196893,0.012233226082666,0.0106006344198925,"PLK1/CDC20/PTTG1/AURKB/USP44",5
"GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation","5/207","40/15013",0.000210987647196893,0.012233226082666,0.0106006344198925,"PLK1/CDC20/PTTG1/AURKB/USP44",5
"GO:2001251","GO:2001251","negative regulation of chromosome organization","7/207","89/15013",0.000226711248114128,0.0128968757181905,0.0111757163419914,"ESPL1/PLK1/CDC20/TOP2A/PTTG1/AURKB/USP44",7
"GO:0051985","GO:0051985","negative regulation of chromosome segregation","5/207","41/15013",0.000237622870390514,0.0130260537132255,0.0112876548193159,"PLK1/CDC20/PTTG1/AURKB/USP44",5
"GO:1905819","GO:1905819","negative regulation of chromosome separation","5/207","41/15013",0.000237622870390514,0.0130260537132255,0.0112876548193159,"PLK1/CDC20/PTTG1/AURKB/USP44",5
"GO:1904666","GO:1904666","regulation of ubiquitin protein ligase activity","4/207","23/15013",0.0002530896099119,0.0136261638193639,0.0118076769135589,"UBE2C/PLK1/CDC20/USP44",4
"GO:0034502","GO:0034502","protein localization to chromosome","7/207","91/15013",0.000260216475443364,0.0137640819905569,0.0119271891422055,"PLK1/CDCA5/SLF1/AURKB/CDK1/H1-5/ESCO2",7
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation","5/207","43/15013",0.000298486546899346,0.0150974636298251,0.0130826236289521,"PLK1/CDC20/PTTG1/AURKB/USP44",5
"GO:0051894","GO:0051894","positive regulation of focal adhesion assembly","4/207","24/15013",0.000300447037409455,0.0150974636298251,0.0130826236289521,"TEK/KDR/NRP1/SDC4",4
"GO:0072012","GO:0072012","glomerulus vasculature development","4/207","24/15013",0.000300447037409455,0.0150974636298251,0.0130826236289521,"CD34/PECAM1/TEK/BMP4",4
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","16/207","429/15013",0.000305550946195182,0.0151022311930897,0.0130867549345374,"HAUS4/UBE2C/KIF14/ESPL1/PLK1/CDC20/TPX2/ZFP36L1/CDCA5/GTSE1/AURKB/CDK1/DLGAP5/USP44/NACC2/E2F7",16
"GO:0061437","GO:0061437","renal system vasculature development","4/207","25/15013",0.000353836812614421,0.0169336188894044,0.0146737338163574,"CD34/PECAM1/TEK/BMP4",4
"GO:0061440","GO:0061440","kidney vasculature development","4/207","25/15013",0.000353836812614421,0.0169336188894044,0.0146737338163574,"CD34/PECAM1/TEK/BMP4",4
"GO:0046718","GO:0046718","viral entry into host cell","8/207","127/15013",0.000376228270989421,0.0174630533789087,0.0151325123457978,"TRIM6/FCN3/NRP1/MRC1/ITGB5/VAMP8/CDK1/IFITM1",8
"GO:0071103","GO:0071103","DNA conformation change","13/207","310/15013",0.000376483737853753,0.0174630533789087,0.0151325123457978,"HHEX/ASF1B/RAD51/CDCA5/H2BC9/TOP2A/NUSAP1/H1-5/NCAPH/HJURP/CHAF1B/ERCC6L/CENPM",13
"GO:0030198","GO:0030198","extracellular matrix organization","14/207","354/15013",0.000407276079773402,0.0186051118260122,0.0161221567782709,"BGN/PECAM1/ICAM2/KDR/TIE1/SLC2A10/HPSE2/ITGB5/HAS2/HAPLN1/ELF3/COL2A1/COL4A5/COL4A6",14
"GO:0043062","GO:0043062","extracellular structure organization","14/207","355/15013",0.000418922431705748,0.0187065946954499,0.0162100961976457,"BGN/PECAM1/ICAM2/KDR/TIE1/SLC2A10/HPSE2/ITGB5/HAS2/HAPLN1/ELF3/COL2A1/COL4A5/COL4A6",14
"GO:0001701","GO:0001701","in utero embryonic development","13/207","314/15013",0.000425296170314594,0.0187065946954499,0.0162100961976457,"TIE1/NR2F2/IGF1/LPAR6/KRT8/FZD5/CCNB2/ASF1B/ZFP36L1/ELF3/STIL/HSD17B2/E2F7",13
"GO:0045229","GO:0045229","external encapsulating structure organization","14/207","356/15013",0.000430852306266589,0.0187065946954499,0.0162100961976457,"BGN/PECAM1/ICAM2/KDR/TIE1/SLC2A10/HPSE2/ITGB5/HAS2/HAPLN1/ELF3/COL2A1/COL4A5/COL4A6",14
"GO:0001570","GO:0001570","vasculogenesis","6/207","71/15013",0.000434315631403481,0.0187065946954499,0.0162100961976457,"CD34/KDR/TIE1/APLNR/HAS2/ZFP36L1",6
"GO:0006323","GO:0006323","DNA packaging","10/207","200/15013",0.000463211097074132,0.0196701613757536,0.0170450695765455,"ASF1B/CDCA5/H2BC9/TOP2A/NUSAP1/H1-5/NCAPH/HJURP/CHAF1B/CENPM",10
"GO:0007077","GO:0007077","mitotic nuclear envelope disassembly","3/207","12/15013",0.000518507402788547,0.0214150660192804,0.0185571070471691,"CCNB2/PLK1/CDK1",3
"GO:0072148","GO:0072148","epithelial cell fate commitment","3/207","12/15013",0.000518507402788547,0.0214150660192804,0.0185571070471691,"NR2F2/NRP1/ESRP1",3
"GO:0001501","GO:0001501","skeletal system development","15/207","409/15013",0.00056086541178744,0.0227037253159329,0.0196737876352084,"BGN/FLI1/TEK/TAL1/GDF3/BMP4/SLC2A10/IGF1/HAS2/RARG/HAPLN1/PRRX1/ACVRL1/COL2A1/PRELP",15
"GO:0060348","GO:0060348","bone development","9/207","169/15013",0.000564769286465994,0.0227037253159329,0.0196737876352084,"BGN/FLI1/TEK/TAL1/BMP4/IGF1/HAS2/RARG/COL2A1",9
"GO:0010639","GO:0010639","negative regulation of organelle organization","13/207","325/15013",0.000588125220886839,0.0233315465917608,0.0202178226903204,"CDH5/BMP4/IGF1/ESPL1/PLK1/CDC20/TPX2/TOM1L1/TOP2A/PTTG1/AURKB/CAPG/USP44",13
"GO:0048009","GO:0048009","insulin-like growth factor receptor signaling pathway","4/207","29/15013",0.000636314925955043,0.0235419842076832,0.0204001762428104,"IGF1/IGFBP5/IGFBP4/IGFBP3",4
"GO:0071168","GO:0071168","protein localization to chromatin","4/207","29/15013",0.000636314925955043,0.0235419842076832,0.0204001762428104,"PLK1/CDCA5/H1-5/ESCO2",4
"GO:0150117","GO:0150117","positive regulation of cell-substrate junction organization","4/207","29/15013",0.000636314925955043,0.0235419842076832,0.0204001762428104,"TEK/KDR/NRP1/SDC4",4
"GO:0044409","GO:0044409","entry into host","8/207","138/15013",0.000654820524493797,0.0235419842076832,0.0204001762428104,"TRIM6/FCN3/NRP1/MRC1/ITGB5/VAMP8/CDK1/IFITM1",8
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","5/207","51/15013",0.000666268893602079,0.0235419842076832,0.0204001762428104,"TEK/KDR/NRP1/UTRN/SDC4",5
"GO:0007080","GO:0007080","mitotic metaphase plate congression","5/207","51/15013",0.000666268893602079,0.0235419842076832,0.0204001762428104,"KIF2C/KIF14/CDCA5/AURKB/KIFC1",5
"GO:0045604","GO:0045604","regulation of epidermal cell differentiation","5/207","51/15013",0.000666268893602079,0.0235419842076832,0.0204001762428104,"GDF3/BMP4/VDR/ZFP36L1/ESRP1",5
"GO:0072498","GO:0072498","embryonic skeletal joint development","3/207","13/15013",0.0006672283963285,0.0235419842076832,0.0204001762428104,"BMP4/SLC2A10/COL2A1",3
"GO:1904668","GO:1904668","positive regulation of ubiquitin protein ligase activity","3/207","13/15013",0.0006672283963285,0.0235419842076832,0.0204001762428104,"UBE2C/PLK1/CDC20",3
"GO:0051303","GO:0051303","establishment of chromosome localization","6/207","77/15013",0.000671512650700083,0.0235419842076832,0.0204001762428104,"KIF2C/KIF14/CDCA5/AURKB/DLGAP5/KIFC1",6
"GO:0014068","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","6/207","78/15013",0.000719242238356106,0.0246647298168614,0.0213730852423671,"TEK/KDR/FLT1/IGF1/UNC5B/PIK3R5",6
"GO:0048771","GO:0048771","tissue remodeling","8/207","140/15013",0.000719899245069254,0.0246647298168614,0.0213730852423671,"BGN/TIE1/CARTPT/TGM2/IGFBP5/ACVRL1/ELF3/CA2",8
"GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process","6/207","79/15013",0.000769554618554189,0.0254967821422075,0.02209409558417,"UBE2C/PLK1/CDC20/PTTG1/AURKB/CDK1",6
"GO:0050000","GO:0050000","chromosome localization","6/207","79/15013",0.000769554618554189,0.0254967821422075,0.02209409558417,"KIF2C/KIF14/CDCA5/AURKB/DLGAP5/KIFC1",6
"GO:0060840","GO:0060840","artery development","6/207","79/15013",0.000769554618554189,0.0254967821422075,0.02209409558417,"ADGRF5/BMP4/SLC2A10/NRP1/PRRX1/ACVRL1",6
"GO:0032465","GO:0032465","regulation of cytokinesis","6/207","80/15013",0.00082254356405784,0.0269561831047216,0.0233587314186677,"KIF14/KIF20A/PLK1/AURKB/KIF23/E2F7",6
"GO:0048844","GO:0048844","artery morphogenesis","5/207","55/15013",0.000943743255897584,0.030595547489583,0.0265124025029746,"ADGRF5/BMP4/NRP1/PRRX1/ACVRL1",5
"GO:0007076","GO:0007076","mitotic chromosome condensation","3/207","15/15013",0.00104011417734781,0.0326660858823297,0.0283066160984349,"CDCA5/NUSAP1/NCAPH",3
"GO:0030397","GO:0030397","membrane disassembly","3/207","15/15013",0.00104011417734781,0.0326660858823297,0.0283066160984349,"CCNB2/PLK1/CDK1",3
"GO:0051081","GO:0051081","nuclear envelope disassembly","3/207","15/15013",0.00104011417734781,0.0326660858823297,0.0283066160984349,"CCNB2/PLK1/CDK1",3
"GO:0048041","GO:0048041","focal adhesion assembly","6/207","84/15013",0.00106319126235978,0.0330466150104612,0.0286363615103307,"THSD1/TEK/KDR/NRP1/ACVRL1/SDC4",6
"GO:0048568","GO:0048568","embryonic organ development","13/207","348/15013",0.00110337055235924,0.0339455328098277,0.029415313758922,"KDR/NR2F2/TAL1/BMP4/KRT8/FZD5/ZFP36L1/RARG/FOXG1/PRRX1/STIL/COL2A1/E2F7",13
"GO:0034329","GO:0034329","cell junction assembly","14/207","393/15013",0.00112951190460335,0.034398771640193,0.0298080653612496,"PECAM1/THSD1/TEK/GJA4/KDR/ESAM/CDH5/NRP1/FZD5/ACVRL1/LRP4/IL1RAPL1/SDC4/CLDN10",14
"GO:0045682","GO:0045682","regulation of epidermis development","5/207","58/15013",0.00120231073665292,0.0362496687100856,0.031411949982869,"GDF3/BMP4/VDR/ZFP36L1/ESRP1",5
"GO:0001890","GO:0001890","placenta development","7/207","119/15013",0.00130304391089662,0.0388977959539932,0.0337066700036,"NR2F2/VDR/KRT8/FZD5/ZFP36L1/HSD17B2/E2F7",7
"GO:1904019","GO:1904019","epithelial cell apoptotic process","6/207","88/15013",0.00135453424927894,0.0400384388389804,0.0346950877885483,"ECSCR/TEK/KDR/CDH5/KRT8/ZFP36L1",6
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","7/207","120/15013",0.00136790490353272,0.0400410998461277,0.034697393669578,"CDH5/GDF3/BMP4/VDR/ZFP36L1/APOLD1/ESRP1",7
"GO:0010594","GO:0010594","regulation of endothelial cell migration","8/207","156/15013",0.00145006150965463,0.042037840880853,0.0364276585724979,"TEK/KDR/NR2F2/BMP4/RHOJ/NRP1/ACVRL1/PLPP3",8
"GO:0090136","GO:0090136","epithelial cell-cell adhesion","3/207","17/15013",0.00152318038336475,0.0437370367223305,0.0379000873334466,"ITGB5/PLEKHA7/DSP",3
"GO:0007094","GO:0007094","mitotic spindle assembly checkpoint","4/207","37/15013",0.00162361814662437,0.044853794622068,0.0388678077164957,"PLK1/CDC20/AURKB/USP44",4
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division","4/207","37/15013",0.00162361814662437,0.044853794622068,0.0388678077164957,"IGF1/ESPL1/NUSAP1/DLGAP5",4
"GO:0071173","GO:0071173","spindle assembly checkpoint","4/207","37/15013",0.00162361814662437,0.044853794622068,0.0388678077164957,"PLK1/CDC20/AURKB/USP44",4
"GO:0071174","GO:0071174","mitotic spindle checkpoint","4/207","37/15013",0.00162361814662437,0.044853794622068,0.0388678077164957,"PLK1/CDC20/AURKB/USP44",4
"GO:0052126","GO:0052126","movement in host environment","8/207","159/15013",0.00163645685188308,0.044853794622068,0.0388678077164957,"TRIM6/FCN3/NRP1/MRC1/ITGB5/VAMP8/CDK1/IFITM1",8
"GO:0000910","GO:0000910","cytokinesis","8/207","160/15013",0.00170263697340013,0.0458420192574228,0.0397241483100021,"KIF14/ESPL1/KIF20A/PLK1/AURKB/NUSAP1/KIF23/E2F7",8
"GO:0051893","GO:0051893","regulation of focal adhesion assembly","5/207","63/15013",0.00174475530657441,0.0458420192574228,0.0397241483100021,"TEK/KDR/NRP1/ACVRL1/SDC4",5
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly","5/207","63/15013",0.00174475530657441,0.0458420192574228,0.0397241483100021,"TEK/KDR/NRP1/ACVRL1/SDC4",5
"GO:0043542","GO:0043542","endothelial cell migration","9/207","199/15013",0.00178501124668531,0.0458420192574228,0.0397241483100021,"TEK/KDR/NR2F2/CDH5/BMP4/RHOJ/NRP1/ACVRL1/PLPP3",9
"GO:0031577","GO:0031577","spindle checkpoint","4/207","38/15013",0.00179526938115181,0.0458420192574228,0.0397241483100021,"PLK1/CDC20/AURKB/USP44",4
"GO:2000351","GO:2000351","regulation of endothelial cell apoptotic process","4/207","38/15013",0.00179526938115181,0.0458420192574228,0.0397241483100021,"ECSCR/TEK/KDR/CDH5",4
"GO:0044342","GO:0044342","type B pancreatic cell proliferation","3/207","18/15013",0.00180935333055831,0.0458420192574228,0.0397241483100021,"IGFBP5/IGFBP4/IGFBP3",3
"GO:0061298","GO:0061298","retina vasculature development in camera-type eye","3/207","18/15013",0.00180935333055831,0.0458420192574228,0.0397241483100021,"RHOJ/NRP1/ACVRL1",3
"GO:1903901","GO:1903901","negative regulation of viral life cycle","3/207","18/15013",0.00180935333055831,0.0458420192574228,0.0397241483100021,"FCN3/BST2/IFITM1",3
"GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","4/207","39/15013",0.00197910723926714,0.0495590411385303,0.0429451130682839,"PLK1/CDC20/AURKB/USP44",4
"GO:0051310","GO:0051310","metaphase plate congression","5/207","65/15013",0.00200537413562212,0.0495590411385303,0.0429451130682839,"KIF2C/KIF14/CDCA5/AURKB/KIFC1",5
"GO:0070830","GO:0070830","bicellular tight junction assembly","5/207","65/15013",0.00200537413562212,0.0495590411385303,0.0429451130682839,"PECAM1/ESAM/CDH5/FZD5/CLDN10",5
