"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001505","GO:0001505","regulation of neurotransmitter levels","17/242","196/15013",1.88480484428058e-08,4.5835026895005e-06,3.98785024947786e-06,"CNR1/SNAP25/SYT4/SYT7/ASIC1/CPLX2/GDNF/GRM4/CADPS/SYP/SYT1/PPFIA2/CHRNB4/SLC18A3/RAB3A/RIMS4/CPLX1",17
"GO:1903530","GO:1903530","regulation of secretion by cell","27/242","486/15013",2.14818006138754e-08,4.78865138684305e-06,4.16633869800688e-06,"CNR1/RAB26/SNAP25/SYT4/NEUROD1/SYT7/ASIC1/CPLX2/GDNF/CHRNA4/HMOX1/CADPS/CAMK2N1/GCK/CLASP2/SYP/EPHA5/SYT1/CHGA/PPFIA2/CHRNB4/RAB3A/ADCY5/ABCG1/RIMS4/CPLX1/MICAL1",27
"GO:0051588","GO:0051588","regulation of neurotransmitter transport","12/242","91/15013",2.4000431210502e-08,4.93855026831483e-06,4.29675736084371e-06,"CNR1/SYT4/ASIC1/CPLX2/GDNF/SYP/SYT1/PPFIA2/CHRNB4/RAB3A/RIMS4/CPLX1",12
"GO:0007409","GO:0007409","axonogenesis","25/242","431/15013",3.20551031715494e-08,6.12481435599248e-06,5.32885963250344e-06,"KIF5A/ROBO2/NTRK1/MAP6/DRGX/RET/GDNF/MAPT/NPTX1/KIF5C/CNTN2/UNC5A/GAP43/SHOX2/EPHA5/POU4F1/EPHA3/L1CAM/LHX9/RNF165/DRAXIN/NEFL/SKIL/RAB3A/EPHB2",25
"GO:0046928","GO:0046928","regulation of neurotransmitter secretion","11/242","79/15013",5.23707268597934e-08,9.3394462899965e-06,8.12573172540374e-06,"CNR1/SYT4/ASIC1/CPLX2/SYP/SYT1/PPFIA2/CHRNB4/RAB3A/RIMS4/CPLX1",11
"GO:0099504","GO:0099504","synaptic vesicle cycle","15/242","168/15013",9.0119749716382e-08,1.50668956557076e-05,1.31088662251921e-05,"CNR1/SNAP25/SYT7/SLC17A6/CPLX2/SLC17A7/CADPS/SYP/FGF14/SYT1/PPFIA2/SNAP91/RAB3A/RIMS4/CPLX1",15
"GO:0043010","GO:0043010","camera-type eye development","19/242","274/15013",1.00902644536013e-07,1.58773278902256e-05,1.3813978146695e-05,"DCX/NEUROD1/SLC17A6/NEUROD4/MAB21L1/CELF4/HPCA/RET/SLC17A7/CRB1/PROX1/WNT7B/SKIL/PITX2/NHS/MAB21L2/CRYAB/EPHB2/RAB11FIP4",19
"GO:0014047","GO:0014047","glutamate secretion","8/242","38/15013",1.30799425549901e-07,1.94382479636659e-05,1.69121362509258e-05,"SNAP25/GRM2/SLC17A7/SYT1/PPFIA2/SLC1A2/RAB3A/CPLX1",8
"GO:0017157","GO:0017157","regulation of exocytosis","15/242","178/15013",1.93018017294168e-07,2.62160779546452e-05,2.28091483945777e-05,"CNR1/RAB26/SYT4/SYT7/CPLX2/HMOX1/CADPS/CLASP2/SYP/SYT1/PPFIA2/RAB3A/RIMS4/CPLX1/MICAL1",15
"GO:0010975","GO:0010975","regulation of neuron projection development","23/242","408/15013",1.96008059473983e-07,2.62160779546452e-05,2.28091483945777e-05,"STMN2/CNR1/SNAP25/NDRG4/ROBO2/NTRK1/MAP6/CAMK2B/CNTN1/RET/MAPT/RTN4RL1/SHOX2/EPHA3/L1CAM/PPFIA2/DRAXIN/PTPRD/HECW1/NEFL/SKIL/SRCIN1/EPHB2",23
"GO:0014046","GO:0014046","dopamine secretion","7/242","29/15013",2.99059310570561e-07,3.6362893444375e-05,3.16373270656225e-05,"CNR1/SYT4/SYT7/GDNF/CHRNA4/SYT1/RAB3A",7
"GO:0014059","GO:0014059","regulation of dopamine secretion","7/242","29/15013",2.99059310570561e-07,3.6362893444375e-05,3.16373270656225e-05,"CNR1/SYT4/SYT7/GDNF/CHRNA4/SYT1/RAB3A",7
"GO:0048880","GO:0048880","sensory system development","20/242","327/15013",3.5327070074653e-07,4.10869184563899e-05,3.57474379565482e-05,"DCX/NEUROD1/SLC17A6/NEUROD4/MAB21L1/CELF4/HPCA/RET/SLC17A7/CRB1/POU4F1/PROX1/WNT7B/SKIL/PITX2/NHS/MAB21L2/CRYAB/EPHB2/RAB11FIP4",20
"GO:0050433","GO:0050433","regulation of catecholamine secretion","8/242","44/15013",4.36096037191101e-07,4.77983438656327e-05,4.15866751743882e-05,"CNR1/SYT4/SYT7/GDNF/CHRNA4/SYT1/CHGA/RAB3A",8
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","11/242","97/15013",4.46713494071334e-07,4.77983438656327e-05,4.15866751743882e-05,"CNR1/SNAP25/SYT7/CPLX2/CADPS/SYP/SYT1/PPFIA2/RAB3A/RIMS4/CPLX1",11
"GO:0050432","GO:0050432","catecholamine secretion","8/242","45/15013",5.2306759816436e-07,5.38156086572948e-05,4.6821961924753e-05,"CNR1/SYT4/SYT7/GDNF/CHRNA4/SYT1/CHGA/RAB3A",8
"GO:0007610","GO:0007610","behavior","24/242","469/15013",6.13449875202854e-07,6.0776978376579e-05,5.28786617572518e-05,"P2RX3/CNR1/SNAP25/NDRG4/CEND1/NTRK1/ASIC1/GDNF/GNG8/CHRNA4/MAPT/ASIC4/NHLH2/POU4F1/DMBX1/C3orf70/CNTNAP4/ADCY5/GATM/GRIK2/GNAO1/PAK5/LGI4/EPHB2",24
"GO:0015800","GO:0015800","acidic amino acid transport","9/242","64/15013",8.06098110794872e-07,7.7011158799153e-05,6.70031174047918e-05,"SNAP25/SLC17A6/GRM2/SLC17A7/SYT1/PPFIA2/SLC1A2/RAB3A/CPLX1",9
"GO:0050803","GO:0050803","regulation of synapse structure or activity","15/242","200/15013",8.6696117537903e-07,7.92216922286959e-05,6.89263793478196e-05,"ROBO2/NTRK1/SLC17A6/MDGA1/CAMK2B/CAMKV/SLC17A7/PCDH8/CLSTN2/LRRTM3/PPFIA2/PTPRD/DGKB/SRCIN1/EPHB2",15
"GO:0007411","GO:0007411","axon guidance","17/242","256/15013",8.88467576396589e-07,7.92216922286959e-05,6.89263793478196e-05,"KIF5A/ROBO2/NTRK1/DRGX/RET/GDNF/KIF5C/CNTN2/UNC5A/GAP43/EPHA5/EPHA3/L1CAM/LHX9/RNF165/DRAXIN/EPHB2",17
"GO:0097485","GO:0097485","neuron projection guidance","17/242","257/15013",9.37890514468196e-07,8.09308750387879e-05,7.04134440573576e-05,"KIF5A/ROBO2/NTRK1/DRGX/RET/GDNF/KIF5C/CNTN2/UNC5A/GAP43/EPHA5/EPHA3/L1CAM/LHX9/RNF165/DRAXIN/EPHB2",17
"GO:0001654","GO:0001654","eye development","19/242","318/15013",9.96655291875593e-07,8.33141533052254e-05,7.24870016558203e-05,"DCX/NEUROD1/SLC17A6/NEUROD4/MAB21L1/CELF4/HPCA/RET/SLC17A7/CRB1/PROX1/WNT7B/SKIL/PITX2/NHS/MAB21L2/CRYAB/EPHB2/RAB11FIP4",19
"GO:0150063","GO:0150063","visual system development","19/242","321/15013",1.14723931463748e-06,9.29959141410684e-05,8.09105621902222e-05,"DCX/NEUROD1/SLC17A6/NEUROD4/MAB21L1/CELF4/HPCA/RET/SLC17A7/CRB1/PROX1/WNT7B/SKIL/PITX2/NHS/MAB21L2/CRYAB/EPHB2/RAB11FIP4",19
"GO:0021510","GO:0021510","spinal cord development","10/242","88/15013",1.47603377389831e-06,0.000116129127799352,0.000101037482169943,"ACTL6B/MDGA1/DRGX/GDNF/PROX1/DRAXIN/DAAM2/NEFL/OLIG3/UNCX",10
"GO:0042391","GO:0042391","regulation of membrane potential","21/242","394/15013",1.68246295768043e-06,0.000128588240337004,0.000111877461637035,"P2RX3/CNR1/ATP1A3/ASIC1/CELF4/CHRNA4/ANK2/SCN3A/MAPT/GRIK3/CHRNB3/KCNH8/FGF14/KCNH1/CHRNA1/CHRNB4/INSYN1/AKAP6/NALCN/RIMS4/GRIK2",21
"GO:0006814","GO:0006814","sodium ion transport","15/242","212/15013",1.80600359808215e-06,0.000134196100690826,0.000116756548402329,"SLC17A6/ATP1A3/ASIC1/CNTN1/SCN3A/SLC17A7/NKAIN4/ASIC4/WNK2/FGF14/SLC6A15/HECW1/NKAIN1/NALCN/SLC6A8",15
"GO:0048167","GO:0048167","regulation of synaptic plasticity","13/242","163/15013",2.3843615152221e-06,0.000172382893330247,0.000149980748510841,"P2RX3/SNAP25/SYT7/CPLX2/CAMK2B/MAPT/SORCS2/SYP/FGF14/NSG1/RAB3A/GRIK2/EPHB2",13
"GO:0015872","GO:0015872","dopamine transport","7/242","40/15013",3.07137958538002e-06,0.000216208957655041,0.000188111364633663,"CNR1/SYT4/SYT7/GDNF/CHRNA4/SYT1/RAB3A",7
"GO:0051937","GO:0051937","catecholamine transport","8/242","57/15013",3.39440921127215e-06,0.000232821657439821,0.000202565148883204,"CNR1/SYT4/SYT7/GDNF/CHRNA4/SYT1/CHGA/RAB3A",8
"GO:0099637","GO:0099637","neurotransmitter receptor transport","7/242","45/15013",6.98048686715663e-06,0.0004668200592411,0.000406154117454824,"KIF5A/SNAP25/HPCA/KIF5C/GSG1L/NSG1/CPLX1",7
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","9/242","83/15013",7.37514462884922e-06,0.000477882189722413,0.000415778660689131,"CNR1/NTRK1/SLC17A6/GRM2/SLC17A7/GRM4/GRIK3/SYT1/GRIK2",9
"GO:0060627","GO:0060627","regulation of vesicle-mediated transport","22/242","469/15013",7.50319699751078e-06,0.000477882189722413,0.000415778660689131,"CNR1/RAB26/NDRG4/SYT4/SYT7/CPLX2/HPCA/HMOX1/SLC17A7/CADPS/CLASP2/SYP/EPHA3/SYT1/GSG1L/PPFIA2/SNAP91/PKDCC/RAB3A/RIMS4/CPLX1/MICAL1",22
"GO:0006835","GO:0006835","dicarboxylic acid transport","9/242","86/15013",9.89456973814248e-06,0.000615534280221655,0.000535542073219903,"SNAP25/SLC17A6/GRM2/SLC17A7/SYT1/PPFIA2/SLC1A2/RAB3A/CPLX1",9
"GO:0015844","GO:0015844","monoamine transport","8/242","67/15013",1.16639558952387e-05,0.000709115500449171,0.000616961877616574,"CNR1/SYT4/SYT7/GDNF/CHRNA4/SYT1/CHGA/RAB3A",8
"GO:0050807","GO:0050807","regulation of synapse organization","13/242","190/15013",1.27939366619292e-05,0.000740287151442706,0.000644082593935986,"ROBO2/NTRK1/MDGA1/CAMK2B/CAMKV/PCDH8/CLSTN2/LRRTM3/PPFIA2/PTPRD/DGKB/SRCIN1/EPHB2",13
"GO:0140353","GO:0140353","lipid export from cell","8/242","68/15013",1.30373042957148e-05,0.000740287151442706,0.000644082593935986,"SNAP25/GRM2/SLC17A7/SYT1/PPFIA2/SLC1A2/RAB3A/CPLX1",8
"GO:0031629","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane","5/242","20/15013",1.32836572969159e-05,0.000740287151442706,0.000644082593935986,"SNAP25/CPLX2/SYT1/RAB3A/CPLX1",5
"GO:0099500","GO:0099500","vesicle fusion to plasma membrane","5/242","20/15013",1.32836572969159e-05,0.000740287151442706,0.000644082593935986,"SNAP25/CPLX2/SYT1/RAB3A/CPLX1",5
"GO:0060384","GO:0060384","innervation","5/242","22/15013",2.19757741922623e-05,0.00119969787682248,0.00104379026292357,"NTRK1/RET/NPTX1/POU4F1/RNF165",5
"GO:0015718","GO:0015718","monocarboxylic acid transport","11/242","145/15013",2.30530816621729e-05,0.00123333986892625,0.00107306028536978,"SNAP25/SLC17A6/GRM2/SLC17A7/AKR1C1/SYT1/PPFIA2/SLC1A2/RAB3A/CPLX1/SLC6A8",11
"GO:1903305","GO:1903305","regulation of regulated secretory pathway","10/242","120/15013",2.42018789515417e-05,0.00125842019391875,0.00109488127840801,"CNR1/SYT4/SYT7/HMOX1/SYP/SYT1/PPFIA2/RAB3A/RIMS4/MICAL1",10
"GO:0051952","GO:0051952","regulation of amine transport","8/242","74/15013",2.44627476948692e-05,0.00125842019391875,0.00109488127840801,"CNR1/SYT4/SYT7/GDNF/CHRNA4/SYT1/CHGA/RAB3A",8
"GO:0007274","GO:0007274","neuromuscular synaptic transmission","5/242","23/15013",2.77127235692728e-05,0.00139870821788311,0.00121693806974503,"P2RX3/CHRNA1/CHRNB4/RAB3A/RIMBP2",5
"GO:0099173","GO:0099173","postsynapse organization","11/242","150/15013",3.16093095153325e-05,0.0015658315361762,0.00136234275513451,"CAMK2B/GDNF/INA/GAP43/CTNND2/PPFIA2/PTPRD/NEFL/DGKB/SRCIN1/EPHB2",11
"GO:0035725","GO:0035725","sodium ion transmembrane transport","11/242","151/15013",3.3615380842637e-05,0.00163492988643734,0.00142246137881474,"ATP1A3/ASIC1/SCN3A/SLC17A7/ASIC4/WNK2/FGF14/SLC6A15/HECW1/NALCN/SLC6A8",11
"GO:0031338","GO:0031338","regulation of vesicle fusion","5/242","24/15013",3.45476518571063e-05,0.00165026729853142,0.00143580560631696,"SYT4/CPLX2/SYT1/RAB3A/CPLX1",5
"GO:0015837","GO:0015837","amine transport","8/242","78/15013",3.60082481815543e-05,0.00168986076992382,0.0014702536792136,"CNR1/SYT4/SYT7/GDNF/CHRNA4/SYT1/CHGA/RAB3A",8
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","10/242","126/15013",3.69267194444416e-05,0.00170308576748071,0.00148176001255282,"P2RX3/CELF4/CHRNA4/GRIK3/CHRNB3/FGF14/CHRNA1/CHRNB4/INSYN1/GRIK2",10
"GO:0050805","GO:0050805","negative regulation of synaptic transmission","7/242","58/15013",3.87101386151522e-05,0.00175507831856834,0.00152699583368602,"SYT4/ASIC1/CELF4/MAPT/SORCS2/GRIK3/GRIK2",7
"GO:0071805","GO:0071805","potassium ion transmembrane transport","12/242","182/15013",3.98129117830574e-05,0.00177499231699464,0.0015443218939007,"SNAP25/ATP1A3/ANK2/WNK2/KCNH8/KCNH1/KCNMB1/AKAP6/NALCN/DPP10/KCNB2/KCNJ9",12
"GO:0021675","GO:0021675","nerve development","7/242","59/15013",4.33247006582443e-05,0.00189989466001317,0.00165299246169764,"NTRK1/DRGX/RET/NPTX1/POU4F1/RNF165/EPHB2",7
"GO:0051960","GO:0051960","regulation of nervous system development","18/242","388/15013",5.99030320240965e-05,0.00254538109925424,0.0022145942392331,"ROBO2/NTRK1/MAP6/CAMK2B/MAPT/CLSTN2/SHOX2/DLL3/POU4F1/LRRTM3/L1CAM/DRAXIN/DAAM2/PTPRD/NEFL/SKIL/LGI4/EPHB2",18
"GO:0051966","GO:0051966","regulation of synaptic transmission, glutamatergic","7/242","62/15013",5.9947293178698e-05,0.00254538109925424,0.0022145942392331,"CNR1/NTRK1/GRM2/GRM4/GRIK3/SYT1/GRIK2",7
"GO:0006865","GO:0006865","amino acid transport","10/242","135/15013",6.6529300697634e-05,0.00278071686509642,0.00241934677372481,"SNAP25/SLC17A6/GRM2/SLC17A7/SYT1/PPFIA2/SLC6A15/SLC1A2/RAB3A/CPLX1",10
"GO:0007423","GO:0007423","sensory organ development","20/242","467/15013",7.1062340541432e-05,0.00292448862997432,0.00254443457388026,"DCX/NEUROD1/SLC17A6/NEUROD4/MAB21L1/CELF4/HPCA/RET/GNG8/SLC17A7/CRB1/PROX1/WNT7B/SKIL/PITX2/NHS/MAB21L2/CRYAB/EPHB2/RAB11FIP4",20
"GO:0060041","GO:0060041","retina development in camera-type eye","10/242","137/15013",7.53216552552157e-05,0.00305280951223791,0.00265607942215761,"DCX/NEUROD1/NEUROD4/CELF4/HPCA/RET/SLC17A7/CRB1/PROX1/RAB11FIP4",10
"GO:0030900","GO:0030900","forebrain development","16/242","325/15013",7.75573321019359e-05,0.00309650542347281,0.0026940967993304,"ROBO2/NEUROD1/RTN4RL1/EPHA5/POU4F1/PROX1/TACC2/ADGRG1/WNT7B/DRAXIN/NEFL/PITX2/POU3F1/GNAO1/UNCX/EPHB2",16
"GO:0006813","GO:0006813","potassium ion transport","12/242","197/15013",8.5721462925438e-05,0.00334862786592057,0.00291345448560763,"SNAP25/ATP1A3/ANK2/WNK2/KCNH8/KCNH1/KCNMB1/AKAP6/NALCN/DPP10/KCNB2/KCNJ9",12
"GO:0031346","GO:0031346","positive regulation of cell projection organization","16/242","328/15013",8.63758215882316e-05,0.00334862786592057,0.00291345448560763,"STMN2/CNR1/NDRG4/ROBO2/NTRK1/MAP6/CAMK2B/CNTN1/RET/MAPT/SHOX2/EPHA3/L1CAM/PTPRD/NEFL/SKIL",16
"GO:0008038","GO:0008038","neuron recognition","6/242","46/15013",9.00181983749894e-05,0.00343998115218709,0.00299293588882859,"CNR1/ROBO2/CNTN2/GAP43/EPHA3/EPHB2",6
"GO:0036465","GO:0036465","synaptic vesicle recycling","7/242","69/15013",0.000119524695923534,0.00450321917740075,0.00391800003983593,"SYT7/SLC17A7/SYP/FGF14/SYT1/SNAP91/RAB3A",7
"GO:0050770","GO:0050770","regulation of axonogenesis","10/242","147/15013",0.000135579219650475,0.00503714461895861,0.00438253881063157,"ROBO2/MAP6/RET/MAPT/SHOX2/L1CAM/DRAXIN/NEFL/SKIL/EPHB2",10
"GO:2000300","GO:2000300","regulation of synaptic vesicle exocytosis","6/242","51/15013",0.000161835224483181,0.00593026336291109,0.00515959165583726,"CNR1/SYP/SYT1/PPFIA2/RAB3A/RIMS4",6
"GO:0051962","GO:0051962","positive regulation of nervous system development","13/242","247/15013",0.00019043351155912,0.006883914100279,0.00598931001503861,"ROBO2/NTRK1/MAP6/CAMK2B/MAPT/CLSTN2/SHOX2/LRRTM3/L1CAM/PTPRD/NEFL/SKIL/EPHB2",13
"GO:0099565","GO:0099565","chemical synaptic transmission, postsynaptic","8/242","99/15013",0.000196741583018878,0.00699909460008143,0.00608952214885589,"P2RX3/CELF4/CHRNA4/CHRNB3/CHRNA1/CHRNB4/INSYN1/GRIK2",8
"GO:0030073","GO:0030073","insulin secretion","11/242","184/15013",0.000198852781161192,0.00699909460008143,0.00608952214885589,"CNR1/SNAP25/NEUROD1/SYT7/CAMK2N1/GCK/EPHA5/CHGA/ADCY5/CPLX1/PTPRN",11
"GO:0021953","GO:0021953","central nervous system neuron differentiation","10/242","156/15013",0.000220575291610014,0.00766284292281541,0.0066670125734756,"ROBO2/CEND1/MDGA1/MAPT/POU4F1/PROX1/DRAXIN/OLIG3/UNCX/EPHB2",10
"GO:0015908","GO:0015908","fatty acid transport","9/242","128/15013",0.000228440804625054,0.00783434810733358,0.00681622967646416,"SNAP25/SLC17A6/GRM2/SLC17A7/SYT1/PPFIA2/SLC1A2/RAB3A/CPLX1",9
"GO:0050772","GO:0050772","positive regulation of axonogenesis","7/242","77/15013",0.000238887930425713,0.00808892675808584,0.00703772437270154,"ROBO2/MAP6/MAPT/SHOX2/L1CAM/NEFL/SKIL",7
"GO:0045921","GO:0045921","positive regulation of exocytosis","7/242","79/15013",0.000280218267009485,0.00936979830312967,0.00815213932049964,"CNR1/SYT4/SYT7/CADPS/CLASP2/SYT1/RAB3A",7
"GO:0045165","GO:0045165","cell fate commitment","11/242","194/15013",0.000314223099483822,0.0102368792203246,0.0089065381037433,"ONECUT2/MIAT/NEUROD1/EBF2/PRDM14/GAP43/MYT1L/POU4F1/PROX1/WNT7B/OLIG3",11
"GO:0007416","GO:0007416","synapse assembly","10/242","163/15013",0.000314246386878149,0.0102368792203246,0.0089065381037433,"ROBO2/NTRK1/MDGA1/GAP43/CLSTN2/POU4F1/LRRTM3/PTPRD/CDH9/EPHB2",10
"GO:0048169","GO:0048169","regulation of long-term neuronal synaptic plasticity","4/242","21/15013",0.000317630271135305,0.0102368792203246,0.0089065381037433,"CAMK2B/SYP/GRIK2/EPHB2",4
"GO:0035094","GO:0035094","response to nicotine","5/242","38/15013",0.000339467739431292,0.0106949955219643,0.0093051195667735,"CNR1/NTRK1/CHRNA4/HMOX1/CHRNB3",5
"GO:0048813","GO:0048813","dendrite morphogenesis","9/242","135/15013",0.000339840979202605,0.0106949955219643,0.0093051195667735,"MAP6/CAMK2B/CTNND2/CELSR2/PPFIA2/PTPRD/HECW1/SRCIN1/EPHB2",9
"GO:0033555","GO:0033555","multicellular organismal response to stress","6/242","61/15013",0.000436365342324294,0.0134413736628834,0.0116945901303041,"P2RX3/NTRK1/ASIC1/RET/ASIC4/GRIK2",6
"GO:0032253","GO:0032253","dense core granule localization","3/242","10/15013",0.000456530274771948,0.0134413736628834,0.0116945901303041,"KIF5A/SYT4/PPFIA2",3
"GO:0033604","GO:0033604","negative regulation of catecholamine secretion","3/242","10/15013",0.000456530274771948,0.0134413736628834,0.0116945901303041,"CNR1/SYT4/CHGA",3
"GO:0099519","GO:0099519","dense core granule cytoskeletal transport","3/242","10/15013",0.000456530274771948,0.0134413736628834,0.0116945901303041,"KIF5A/SYT4/PPFIA2",3
"GO:1901950","GO:1901950","dense core granule transport","3/242","10/15013",0.000456530274771948,0.0134413736628834,0.0116945901303041,"KIF5A/SYT4/PPFIA2",3
"GO:0046942","GO:0046942","carboxylic acid transport","12/242","236/15013",0.000457257945167249,0.0134413736628834,0.0116945901303041,"SNAP25/SLC17A6/GRM2/SLC17A7/AKR1C1/SYT1/PPFIA2/SLC6A15/SLC1A2/RAB3A/CPLX1/SLC6A8",12
"GO:0099560","GO:0099560","synaptic membrane adhesion","4/242","24/15013",0.000542928469178715,0.0155368503309072,0.0135177475972989,"MDGA1/PCDH8/PTPRD/CDH9",4
"GO:0051963","GO:0051963","regulation of synapse assembly","7/242","88/15013",0.000542973696499137,0.0155368503309072,0.0135177475972989,"ROBO2/NTRK1/MDGA1/CLSTN2/LRRTM3/PTPRD/EPHB2",7
"GO:0062237","GO:0062237","protein localization to postsynapse","5/242","42/15013",0.000545967824712252,0.0155368503309072,0.0135177475972989,"KIF5A/SNAP25/KIF5C/NSG1/CPLX1",5
"GO:0048168","GO:0048168","regulation of neuronal synaptic plasticity","5/242","43/15013",0.000609779313010742,0.0171701017084604,0.0149387485990776,"CAMK2B/SYP/RAB3A/GRIK2/EPHB2",5
"GO:0009306","GO:0009306","protein secretion","14/242","317/15013",0.000647472803297527,0.0178555644208339,0.01553513150397,"CNR1/SNAP25/SCG2/NEUROD1/SYT7/CAMK2N1/GCK/EPHA5/CHGA/RAB3A/ADCY5/ABCG1/CPLX1/PTPRN",14
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","14/242","317/15013",0.000647472803297527,0.0178555644208339,0.01553513150397,"CNR1/SNAP25/SCG2/NEUROD1/SYT7/CAMK2N1/GCK/EPHA5/CHGA/RAB3A/ADCY5/ABCG1/CPLX1/PTPRN",14
"GO:0050767","GO:0050767","regulation of neurogenesis","14/242","321/15013",0.000731855833544268,0.019976677089091,0.017380593426062,"ROBO2/MAP6/CAMK2B/MAPT/SHOX2/DLL3/POU4F1/L1CAM/DRAXIN/DAAM2/PTPRD/NEFL/SKIL/EPHB2",14
"GO:0030072","GO:0030072","peptide hormone secretion","11/242","216/15013",0.000774900823224449,0.0206966048780008,0.0180069624732945,"CNR1/SNAP25/NEUROD1/SYT7/CAMK2N1/GCK/EPHA5/CHGA/ADCY5/CPLX1/PTPRN",11
"GO:0071692","GO:0071692","protein localization to extracellular region","14/242","324/15013",0.000801096667893809,0.0206966048780008,0.0180069624732945,"CNR1/SNAP25/SCG2/NEUROD1/SYT7/CAMK2N1/GCK/EPHA5/CHGA/RAB3A/ADCY5/ABCG1/CPLX1/PTPRN",14
"GO:0021537","GO:0021537","telencephalon development","11/242","217/15013",0.000804910358156815,0.0206966048780008,0.0180069624732945,"ROBO2/NEUROD1/RTN4RL1/EPHA5/PROX1/TACC2/ADGRG1/DRAXIN/NEFL/UNCX/EPHB2",11
