"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043547","GO:0043547","positive regulation of GTPase activity","231/7565","373/15013",3.68596364737304e-06,0.000290997130055767,0.000250104375463719,"NRP1/RHOG/F11R/RGS5/APC2/GDI1/RASGRP3/DOCK9/ARHGDIB/S1PR1/ARHGAP18/RGS16/SEMA4D/RGS3/CD40/RSU1/ARHGEF15/ADGRB3/GNAO1/NTRK1/RAPGEF3/ARHGAP28/TAX1BP3/RGS8/RAPGEF6/RAP1GAP2/ARRB1/NTRK3/TBC1D15/ARHGAP31/ARAP3/ARHGAP22/DOCK1/RGS10/CAV2/ARHGAP29/GNB5/ABR/LIMS1/ARHGEF10L/EPHA2/SRGAP3/ARAP2/RASGRF1/SIPA1L1/WNT5A/IQGAP2/PLCB1/AGFG2/GARNL3/STARD8/F2RL1/RP2/ELMOD1/RASA4B/ALS2CL/ITGB1/BCAR3/NPRL2/RIC1/RACK1/RAPGEF1/RASGRP2/ADPRH/ARHGAP17/ACAP3/TBC1D19/CORO1C/DOCK8/ARFGEF1/STARD13/CHN1/IQGAP1/RGS11/SMAP2/GMIP/DLC1/RAB11FIP2/ARHGAP1/RABGAP1L/PKP4/ARHGAP33/FAM13A/DENND1B/MAPRE2/SIPA1/ADAP1/LLGL2/ASAP1/CCL2/ARHGDIG/TBC1D14/TBC1D30/ARHGAP27/ARHGEF7/RIN3/AGAP2/ARHGAP44/SLC27A4/TBC1D10C/ARHGAP42/ARHGAP32/PREX1/TBC1D13/ARHGEF6/ARHGEF26/ARHGEF19/ARHGAP23/AGAP1/ICAM1/PLXNB1/TIAM2/SYDE1/TBC1D4/S100A10/ARHGAP26/SFRP1/TBC1D24/ARHGAP5/SIPA1L3/ERRFI1/RAP1A/ARHGAP19/RIN2/CCL8/ARHGAP21/RIC8A/THY1/OPHN1/NCKAP1L/SIPA1L2/ARHGAP24/ARHGEF5/SYDE2/VAV3/ARHGAP30/RAPGEF2/ARAP1/CHML/ARHGDIA/AGAP3/TBC1D3/ARHGAP11A/STXBP5L/DOCK7/RALGAPA2/NTF3/GRHL3/RABEP1/CX3CL1/RAP1GAP/ARHGAP35/RGS5/ELMOD2/TBC1D26/PIP5K1A/SMAP1/CCL14/GPR65/SRGAP1/RGS20/ARHGEF10/RAP1GDS1/RGS17/CDKL5/ITGA6/AGAP9/GSK3B/PREX2/PTK2B/EVI5L/GNAQ/RASGRP1/DOCK2/TBC1D2/RCC2/RGS4/NEDD9/ARHGAP9/ARHGAP6/AFDN/DOCK10/RALGAPA1/TBC1D17/ARFGAP3/IQGAP3/MYO9A/TBC1D8/SGSM2/PGAM5/TIAM1/MTSS2/TBC1D16/ARHGAP36/ARHGEF1/OCRL/VPS9D1/RGS6/TBC1D3B/RUNDC1/ARHGAP39/RASA4/RGPD6/SNX9/DEPDC1/TBC1D1/ARHGAP10/CDC42EP2/TBC1D20/TBC1D25/NET1/AGRN/RALBP1/BCR/RGS7/RGS9/MYO9B/ARHGAP11B/ARHGAP11B/EZH2/ECT2/ARHGEF12/SNX18/RASA3/DVL3/RIC8B/RGS12/NDEL1/ARHGAP20/CHN2/STXBP5",231
"GO:0035637","GO:0035637","multicellular organismal signaling","121/7565","181/15013",4.87889185038796e-06,0.000380173390939321,0.000326749024949427,"P2RX3/JAM3/NFASC/ANK2/SCN2A/SCN3A/ATP1A3/TRDN/S1PR1/ITPR3/ATP2B3/KCNE3/KCNIP4/GRIK2/CACNG4/CACNB4/CAV1/SLC4A3/FXYD7/KCNH2/ITPR1/SCN9A/CARTPT/CACNB3/NPR1/CACNG3/FGF12/ANK3/HCN4/KCNA2/CACNA2D1/RNF207/ATP1B1/SPTBN4/RYR2/SCN1A/CACNA1D/ATP2B2/SCN8A/NPR2/CALM2/CXADR/KCNK3/KCNQ1/GBA/CACNB1/FKBP1B/KCNK6/CACNG2/ATP2B4/SCN2B/TMEM65/NTRK2/KCNA5/ITGA2/AKAP9/ISL1/SRI/ATP2B1/SCN7A/AVPR1A/KCNH6/KCND2/CACNG7/DSG2/SLC8A3/SLC8A2/P2RX4/DSP/DSC2/CACNA1H/CHRNA1/GJA1/CACNA1I/KCNIP3/GJA5/KCNJ5/ATP1A1/TBX18/CALM3/SCN11A/CORIN/AHCYL1/KCNJ11/CACNB2/KCNMB3/SLC8A1/KCNJ2/NPPA/CASQ2/SLC9A1/KCNJ4/ATP2A2/ZMPSTE24/DMPK/PKP2/P2RX1/SCN4B/CACNA2D2/KCNE2/KCNMB4/FXYD6/STIM1/SCN1B/KCNN2/CAMK2D/CNTNAP2/NOS1/CLCN1/TRPC1/AGT/ATP1B3/KCNIP2/CNTNAP1/CACNA2D4/KCND3/ATP2A3/CACNA1G/JUP/ATP1B2/KCND1",121
"GO:0051047","GO:0051047","positive regulation of secretion","166/7565","259/15013",5.04781482529975e-06,0.000388293448099981,0.000333728000393299,"CNR1/CLASP2/SYT7/VAMP8/SYT1/RAB3A/STX1A/SYT4/CADPS/SLC4A8/RAB27A/STX1B/CAMK2N1/IGF1/CD33/CHRNB2/ACSL4/APLN/NLGN1/CARTPT/SMPD3/GDNF/NPR1/STX4/TGFB2/SYT9/TCF7L2/SDC4/SDCBP/NMU/APBB1/GCK/HLA-DRB1/HIF1A/TLR4/OXCT1/F2RL1/TNFRSF11A/STXBP1/RAB2B/C1QTNF3/PLA2G4A/SOX11/TGFB3/SNCA/EDNRB/GPR68/LRP1/GPLD1/AIMP1/ACHE/ANG/CADPS2/PPP3CB/DRD2/KMO/GATA2/P2RY1/NCS1/MYH10/ISL1/IFNG/SRI/PARD6A/TMED10/EDN1/RAB27B/CDK5/DOC2B/AVPR1A/CCK/RAB8B/VIP/PHPT1/MYRIP/HYAL3/CD38/P2RX4/TFR2/SLC30A8/CACNA1H/GJA1/GALR1/CACNA1I/EZR/RAB15/ZP3/PTAFR/SCAMP5/NLGN2/SNX5/PPARD/RAC1/ADORA2A/HLA-F/CDK5R2/MYO18A/AQP1/VPS4B/GOLPH3L/ADAM8/CFTR/IL4R/FRMD4A/HFE/C2CD2L/KCNB1/LAMP1/TM7SF3/STAM/CACNB2/RAB5A/ANKRD1/OR51E2/ATG5/SYTL4/ANO1/EXOC1/PSMD9/FGR/TSG101/FGB/ITGB2/PPIA/ATP13A2/NPY2R/NKX6-1/SPHK2/PDCD6IP/RASL10B/WLS/MAP2K6/ATP6AP1/RAB3D/GPR27/ABCG1/ADCY8/BMP6/PFKFB2/VSNL1/SOX4/C1QTNF1/GOLPH3/SYK/GIPR/RPH3AL/TTN/CAPN10/SCIN/SPP1/CLASP1/IL1B/VPS4A/SYT10/UNC13B/GNAI2/CD2AP/ADORA1/CPB2/PTGES/GHRHR/CACNA1G/UCN/CLTRN/APBB3/STXBP5",166
"GO:0050803","GO:0050803","regulation of synapse structure or activity","132/7565","200/15013",5.15204331399156e-06,0.000391294428910751,0.000336307264426977,"ROBO2/MDGA1/MEF2C/PAK3/EFNA1/PRNP/SLC17A7/NRXN1/CDK5R1/SEMA4D/ARHGEF15/GPM6A/PTPRD/ADGRB3/SRCIN1/NTRK1/SLC17A6/CAMKV/SLITRK6/STX1B/SPARC/FLRT2/CAMK2B/CHRNB2/RHOA/ARHGAP22/NLGN1/PPFIA2/TUBA1A/DGKB/NRP2/CTNNA2/SHANK3/EPHB2/PCDH8/CTTNBP2/SIPA1L1/PDLIM5/SLITRK4/FLRT3/MAPK14/LHFPL4/LRRN1/WNT5A/DNM3/GRIPAP1/KIF1A/CLSTN3/NTNG2/PTPRS/LRFN1/ZNF804A/CYFIP1/LRP8/SEMA3F/SNCA/DCTN1/SLITRK5/DISC1/DNM1/DRD2/NTRK2/ARHGAP33/ADAM10/SRGN/SLIT1/LRRN3/LRRTM1/MX2/LZTS3/IGSF9/CDK5/TANC2/MX1/ARHGAP44/DLG5/LRRTM3/ASIC2/IL1RAP/LRFN5/ARMCX5-GPRASP2/LRTM2/AMIGO1/NLGN3/SEMA4A/NLGN2/GPRASP2/CFL1/ACTR2/DHX36/CLN3/FYN/NEUROD2/EIF4G1/ADGRB1/LRFN4/ADGRL1/CAMK1/NEDD4/SLITRK3/LRFN2/GPC6/CUX2/ARF4/IL1RAPL2/DMPK/PPT1/CDC20/EPHA4/CDKL5/CLSTN1/ADGRL2/NEURL1/SLC7A11/ZDHHC15/ABHD17B/EPHB1/TPBG/UBE3A/ABHD17C/SLITRK1/TIAM1/CBLN1/APOE/CLSTN2/SIX1/RELN/LINGO2/AGRN/CAPRIN2/EEF2K/LRRTM2",132
"GO:0031346","GO:0031346","positive regulation of cell projection organization","205/7565","328/15013",5.36420409570952e-06,0.000397544207728323,0.000341678784852816,"NRP1/CNR1/ROBO2/NDRG4/MAPT/MAP6/STMN2/RUFY3/PAK3/FZD4/FN1/GDI1/RET/L1CAM/CNTN1/ATP8A2/ENPP2/SEMA4D/GRIP1/NEFL/GPM6A/PTPRD/NTRK1/KIDINS220/SCARF1/KIT/ROBO1/CAMK2B/RHOA/PLXND1/NTRK3/NDNF/ZFYVE27/GRN/SERPINI1/NLGN1/FES/SETX/WASF2/CFLAR/FUT9/NCK1/CCDC88A/SKIL/SLIT2/RND2/PALM/TENM2/GPC2/ISLR2/RALA/ABL2/RREB1/WNT5A/DNM3/RAB11A/SHOX2/EPHA3/NPTN/CEP135/F2RL1/POU4F2/TRPV2/NEGR1/SNX3/RAPGEF1/ZNF804A/METRN/EPS8L1/CYFIP1/LRP8/DPYSL3/TGFB3/CORO1C/FKBP1B/LRP1/ACTR3/PPP2R5B/DISC1/CARMIL1/IQGAP1/FAM98A/CAMK1D/TRIM67/LYN/PLPPR5/RP1/APC/NIN/NTRK2/TENM1/OCLN/PRKCI/CDC42EP1/ITGA2/PARP6/MAP1B/SEPTIN9/SCARB2/ARHGEF7/RAB8B/RIPOR2/PLXNA3/HSPA5/PLXNB1/TIAM2/BBS4/CRTC1/ARMCX5-GPRASP2/CRABP2/AMIGO1/RAC2/CCP110/SEPTIN7/KDM1A/GPRASP2/RAP1A/NGFR/RAC1/OBSL1/ACTR2/DHX36/SRF/CDC42EP4/FYN/MNS1/RAPGEF2/ARAP1/PLXNA1/FBXW8/TOX/ALK/NGF/ARHGDIA/CAMK1/FBXO31/CDC42EP5/TWF2/DLG4/MAP2K1/CX3CL1/ARHGAP35/BMP5/DSCAM/ANKRD1/CUX2/CHODL/NME2/ITGA3/PLXNC1/P2RX7/LIMK1/MDK/CARMIL2/ATF1/PTK7/EP300/EPHA4/CDKL5/ITGA6/PTK2B/SS18L2/CROCC/NEURL1/ANLN/MIEN1/LTK/ZDHHC15/GOLGA4/ROR2/SCN1B/LRRC7/VLDLR/MAGI2/PROM2/SLITRK1/RRN3/TIAM1/APOE/SS18L1/TWF1/CBFA2T2/PLK5/RIT2/ARPC2/PLXNB3/CDC42EP2/RELN/P3H1/AGRN/CDKL3/CAPRIN2/DVL1/EZH2/AVIL/AKIRIN1/VIL1/FEZ1/DVL3/PIK3R1/NDEL1/ATP1B2/EEF2K/NCKIPSD/PTK6",205
"GO:0010959","GO:0010959","regulation of metal ion transport","136/7565","207/15013",5.36684680433236e-06,0.000397544207728323,0.000341678784852816,"P2RX3/FGF14/AKAP6/ANK2/PRNP/APLNR/TRDN/GNAO1/GSTO1/BAK1/KCNE3/CORO1A/BAX/CACNB4/CD33/CAV1/CAMK2B/KCNH2/HPCA/PDGFB/CACNB3/SELENON/GNB5/CACNA2D1/ATP1B1/RYR2/CACNA1D/EGF/EPB41/CALM2/ORAI1/TRPV2/FKBP1A/CXCL10/IL16/TMEM38A/CD4/SNCA/CACNB1/FKBP1B/HOMER2/TSPO/JPH4/LYN/DRD2/P2RX5/JPH3/JPH1/UBASH3B/PDE4B/SRI/ATP2B1/CCL2/BEST1/CDK5/CHD7/TSPAN13/GRIN1/PLCG2/ICAM1/P2RX4/ADRA2A/GJC2/TMBIM6/WNK3/GJA1/AHNAK/P2RY6/DMD/HSPA2/CAMK2A/THY1/ADORA2A/FYN/MYLK/ARRB2/CTNNB1/CALM3/DIAPH1/CX3CL1/CACNB2/PDPK1/SLC8A1/NPPA/CASQ2/ATG5/SLC9A1/PIK3CG/CRHR1/SARAF/P2RX7/P2RX1/MCHR1/SPHK2/CRACR2A/PTK2B/CD84/RGS4/BCL2/KCNE2/CXCL11/PSEN2/CAPN3/CBARP/SEMG1/STIM1/SESTD1/CAMK2D/PDGFRB/CCR1/LIME1/NOS1/UBQLN1/NIPSNAP2/WFS1/RAMP3/TMEM38B/TRPC1/SLC30A1/ATP2C2/JPH2/RGS9/STIM2/GNAI2/ATP1B3/KCNIP2/SLC8B1/PML/TRPV3/UCN/STAC2/LILRB1/ATP1B2/TRPC3/STAC3/F2",136
"GO:0031345","GO:0031345","negative regulation of cell projection organization","112/7565","166/15013",5.62742277004175e-06,0.000411762641710372,0.000353899154691072,"NRP1/SEMA3G/STMN2/RUFY3/B2M/PTPRG/GDI1/EFNA1/PRNP/CERS2/SEMA6D/CIB1/MINAR1/CDK5R1/SEMA4D/RTN4RL1/PTPRO/CRMP1/DRAXIN/STX1B/RHOA/DCC/NLGN1/SEMA4G/EFNB2/INPP5J/VIM/SEMA6A/TRIM46/EVL/SPART/SLIT2/EPHB2/CARM1/WNT5A/DNM3/MAP2/CAPZB/PTPRS/FGF13/YAP1/INPP5F/SEMA5B/SEMA3F/DPYSL3/LRP1/RTN4/RAB29/STAP1/TBC1D30/CDK5/LIMK2/ARHGAP44/SEMA4B/TRAK2/CD38/TRPV4/PLXNA3/SEMA4F/LINGO1/LPAR1/CCP110/RTN4RL2/SEMA4A/NGFR/PPP3CA/THY1/MAP4/ARHGAP24/RYK/FYN/RAPGEF2/PFN2/RGMA/CEP97/ARHGDIA/ADCY6/LGALS1/RAP1GAP/SEMA3C/FSTL4/SPRY2/SEMA6B/EFNB3/ITGA3/KREMEN1/EPHA4/PAQR3/EVI5L/ITM2C/PRAG1/GFI1/KIAA0319/UBE3A/DAB1/MYLIP/APOE/CBFA2T2/MCF2/RIT2/FKBP4/PLXNB3/SEMA3B/SPP1/CDKL3/PTPN9/MAK/SEMA6C/ZNF365/SEMA3D/SEMA3E/SEMA4C",112
"GO:0034765","GO:0034765","regulation of ion transmembrane transport","290/7565","481/15013",5.84588109861684e-06,0.000422593814357844,0.000363208262550715,"MEF2C/FGF14/AKAP6/DPP6/ANK2/PRNP/SCN2A/SCN3A/APLNR/NEDD4L/TRDN/CACNA1E/CHRM3/NEFL/MAPK8IP2/GSTO1/KCNE3/KCNIP4/KCNH1/PTPN3/CORO1A/BAX/CACNG4/IGF1/CACNB4/KCNH8/CAV1/KCNB2/FXYD5/WNK2/CLIC1/HECW1/NLGN1/KCNS3/HVCN1/FXYD7/KCNH2/GRIA4/GRIA2/CACNA1B/KCNJ6/KCNAB2/SCN9A/HPCA/GRIA3/KCNC1/CACNB3/FHL1/KCNC4/SELENON/CACNG3/GNB5/FGF12/SLC25A27/ANK3/TMEM109/HCN4/KCNA2/CACNA2D1/PEA15/RASGRF1/SHANK3/EPHB2/UTRN/RNF207/GSG1L/GLRX/MAPK14/KCNJ15/ATP1B1/NR4A3/RYR2/STOM/SCN1A/CACNA1D/KCNH7/TCAF1/STXBP3/SCN8A/KCNK17/KCNS2/POU4F2/ITGB1/SHISA7/DPP10/CALM2/CD63/FGF13/FKBP1A/CXCL10/C2CD5/TMEM38A/KCNJ9/KCNC2/KCNQ1/SNCA/MMP9/CACNB1/FKBP1B/KCNK6/NALCN/INSR/CACNG2/ATP2B4/JPH4/SCN2B/LYN/ACSL1/KCNQ2/PDZK1/DRD2/WDR1/PRKAG2/JPH3/JPH1/OCLN/PRKCI/KCNA5/VAMP2/KCNK5/DLG3/UBASH3B/AKAP9/IFNG/PDE4B/SRI/CCL2/SCN7A/AZIN2/CNIH2/EDN1/OSBPL8/CDK5/ITLN1/CHD7/TSPAN13/KCNH6/KCND2/CLIC4/CACNG7/GRIN1/KCNAB1/CLCN2/KCNQ3/PLCG2/GRIN2A/ASIC2/GRIA1/ADRA2A/CRHBP/TMEM37/GJC2/THBS1/CACNA1H/WNK3/SHANK2/AHNAK/CACNA1I/KCNIP3/P2RY6/AMIGO1/NLGN3/DMD/PTAFR/KCNJ5/HSPA2/NLGN2/RAP1A/HCN3/RIPK1/THY1/HCN1/LRRC55/ACTN4/CACNA1A/KCNAB3/CHP1/FYN/KCNMB1/CFTR/ATPSCKMT/CHML/CALM3/CLIC5/SCN11A/NEDD4/AHCYL1/HECW2/DIAPH1/KCNB1/SLC2A1/DLG4/SLC26A6/CLIP3/KCNJ11/CX3CL1/CACNB2/FABP5/PDPK1/SLC8A1/KCNJ2/NPPA/CASQ2/RASGRF2/ATG5/SLC9A1/PIK3CG/CRHR1/KCNJ4/KCNA4/ZMPSTE24/ABCB1/P2RX7/KLHL24/KCNMA1/KCNH3/ENPP1/SPHK2/CRACR2A/PTK2B/SCN4B/PRRT1/KCNA3/CACNA2D2/RGS4/KCNE2/CXCL11/PSEN2/CAPN3/PPARGC1A/FXYD6/OXSR1/CBARP/STIM1/SCN1B/KCNN2/LRRC7/TMSB4X/PID1/CATSPER2/PPIF/SESTD1/CAMK2D/BRAF/CLIC6/LIME1/NOS1/HTR3A/DAPK1/TCIRG1/UBQLN1/NIPSNAP2/GRM5/RAMP3/CLCN1/CAPN10/TMEM38B/TRPC1/SLC30A1/RELN/IL1B/HCN2/JPH2/KCNF1/RGS9/COX17/ANTKMT/KCNH5/STIM2/KEL/TCAF2/ATP1B3/KCNIP2/CTSS/PHB2/KCNJ10/PER2/CACNA2D4/KCND3/PIK3R1/CACNA1G/CATSPER3/STAC2/CLTRN/STK39/ATP1B2/STAC3/SHISA9/KCND1/F2",290
"GO:0045446","GO:0045446","endothelial cell differentiation","71/7565","98/15013",6.72918313863024e-06,0.000480655938473588,0.000413111130277563,"NRP1/BMP4/F11R/TJP1/KDR/NRG1/PROX1/PECAM1/S1PR1/TIE1/RAPGEF3/MSN/ETV2/NR2F2/CDH5/VCL/ACVRL1/CEACAM1/ROBO4/PLCB1/CLDN5/TJP2/F2RL1/RAP1B/PTPRS/MARVELD2/RAPGEF1/ENG/SOX17/RAP2C/HOXB5/PDE2A/HEY2/GSTM3/NOTCH4/MYD88/FSTL1/CLIC4/SOX18/ARHGEF26/ICAM1/PPP1R16B/COL15A1/EZR/VEZF1/RAP1A/NOTCH1/RAPGEF2/GPX1/ACVR2B/MYADM/CNMD/SCUBE1/ACVR1/ZDHHC21/COL22A1/EDF1/AFDN/DLL1/IKBKB/BMP6/TJP3/PLOD3/ROCK2/TMEM100/WNT7B/TNFRSF1A/IL1B/MET/RDX/APOLD1",71
"GO:0034762","GO:0034762","regulation of transmembrane transport","292/7565","486/15013",8.06346253318633e-06,0.000569185590577859,0.000489200036533497,"MEF2C/FGF14/AKAP6/DPP6/ANK2/PRNP/SCN2A/SCN3A/APLNR/NEDD4L/TRDN/CACNA1E/CHRM3/NEFL/MAPK8IP2/GSTO1/KCNE3/KCNIP4/KCNH1/PTPN3/CORO1A/BAX/CACNG4/IGF1/CACNB4/KCNH8/CAV1/KCNB2/FXYD5/WNK2/CLIC1/HECW1/NLGN1/KCNS3/HVCN1/FXYD7/KCNH2/GRIA4/GRIA2/CACNA1B/KCNJ6/KCNAB2/SCN9A/HPCA/GRIA3/KCNC1/CACNB3/FHL1/KCNC4/SELENON/CACNG3/GNB5/FGF12/SLC25A27/ANK3/TMEM109/HCN4/KCNA2/CACNA2D1/PEA15/RASGRF1/SHANK3/EPHB2/UTRN/RNF207/GSG1L/GLRX/MAPK14/KCNJ15/ATP1B1/NR4A3/RYR2/STOM/SCN1A/CACNA1D/KCNH7/TCAF1/STXBP3/SCN8A/KCNK17/KCNS2/POU4F2/ITGB1/SHISA7/DPP10/CALM2/CD63/FGF13/FKBP1A/CXCL10/C2CD5/TMEM38A/KCNJ9/KCNC2/KCNQ1/SNCA/MMP9/CACNB1/FKBP1B/KCNK6/NALCN/INSR/CACNG2/ATP2B4/JPH4/SCN2B/LYN/ACSL1/KCNQ2/PDZK1/DRD2/WDR1/PRKAG2/JPH3/JPH1/OCLN/PRKCI/KCNA5/VAMP2/KCNK5/DLG3/UBASH3B/AKAP9/IFNG/PDE4B/SRI/CCL2/SCN7A/AZIN2/CNIH2/EDN1/OSBPL8/CDK5/ITLN1/CHD7/TSPAN13/KCNH6/KCND2/CLIC4/CACNG7/GRIN1/KCNAB1/CLCN2/KCNQ3/PLCG2/GRIN2A/ASIC2/GRIA1/ADRA2A/CRHBP/TMEM37/GJC2/THBS1/CACNA1H/WNK3/GJA1/SHANK2/AHNAK/CACNA1I/KCNIP3/P2RY6/AMIGO1/NLGN3/DMD/PTAFR/KCNJ5/HSPA2/NLGN2/RAP1A/HCN3/RIPK1/THY1/HCN1/LRRC55/ACTN4/CACNA1A/KCNAB3/CHP1/FYN/KCNMB1/CFTR/ATPSCKMT/CHML/CALM3/CLIC5/SCN11A/NEDD4/AHCYL1/HECW2/DIAPH1/KCNB1/SLC2A1/DLG4/SLC26A6/CLIP3/KCNJ11/CX3CL1/CACNB2/FABP5/PDPK1/SLC8A1/KCNJ2/NPPA/CASQ2/RASGRF2/ATG5/SLC9A1/PIK3CG/CRHR1/KCNJ4/KCNA4/ZMPSTE24/ABCB1/P2RX7/KLHL24/KCNMA1/KCNH3/ENPP1/SPHK2/CRACR2A/PTK2B/SCN4B/PRRT1/KCNA3/CACNA2D2/RGS4/BCL2/KCNE2/CXCL11/PSEN2/CAPN3/PPARGC1A/FXYD6/OXSR1/CBARP/STIM1/SCN1B/KCNN2/LRRC7/TMSB4X/PID1/CATSPER2/PPIF/SESTD1/CAMK2D/BRAF/CLIC6/LIME1/NOS1/HTR3A/DAPK1/TCIRG1/UBQLN1/NIPSNAP2/GRM5/RAMP3/CLCN1/CAPN10/TMEM38B/TRPC1/SLC30A1/RELN/IL1B/HCN2/JPH2/KCNF1/RGS9/COX17/ANTKMT/KCNH5/STIM2/KEL/TCAF2/ATP1B3/KCNIP2/CTSS/PHB2/KCNJ10/PER2/CACNA2D4/KCND3/PIK3R1/CACNA1G/CATSPER3/STAC2/CLTRN/STK39/ATP1B2/STAC3/SHISA9/KCND1/F2",292
"GO:0046928","GO:0046928","regulation of neurotransmitter secretion","59/7565","79/15013",8.40486606747978e-06,0.000586386004707891,0.000503983339835782,"CNR1/SNCAIP/MEF2C/SYT1/RAB3A/STX1A/SNCG/SYT4/RIMS3/ASIC1/CPLX2/SLC4A8/CHRNB4/STX1B/RIMS4/SYP/SYT11/SEPTIN5/CHRNA3/NLGN1/PPFIA2/RIMS2/PREPL/STXBP1/CPLX1/RAP1B/CHRNA5/BACE1/APBA1/DRD2/KMO/P2RY1/NCS1/RIMS1/GRIN3A/CDK5/SYT12/ADRA2A/SYN1/RAP1A/CAMK2A/ADORA2A/CSPG5/CALM3/STXBP5L/PRKCG/RHOT1/CACNB2/RAB5A/ATP2A2/P2RX1/GSK3B/KCNMB4/ADRA1A/MCTP2/SLC30A1/DVL1/ADCY1/STXBP5",59
"GO:0009914","GO:0009914","hormone transport","169/7565","266/15013",8.94432347131273e-06,0.000616849894573292,0.000530166251493782,"CNR1/SNAP25/SYT7/VAMP8/FZD4/SNAP23/STX1A/PTPRN2/PTPRN/SCG5/CACNA1E/GLP1R/GATA3/ITPR3/RAPGEF3/NEUROD1/CAMK2N1/CHGA/ACSL4/APLN/REST/KCNS3/ITPR1/RIMS2/CARTPT/SMPD3/STX4/SYT9/TCF7L2/ADCY5/KLF7/NMU/GCK/EPHA5/HLA-DRB1/ADM/HIF1A/ICA1/SLC16A1/OXCT1/CACNA1D/STXBP3/ABCC8/EXOC3L1/CPLX1/C1QTNF3/SOX11/KCNC2/CRYM/GPR68/FKBP1B/LRP1/GPLD1/AIMP1/RAPGEF4/PPP3CB/LYN/HADH/DRD2/BRSK2/ENHO/RAB11FIP2/P2RY1/SLC25A6/KCNA5/ISL1/IFNG/SRI/RFX3/PIM3/EDN1/BMP8A/DOC2B/CHD7/RAB8B/VIP/PHPT1/MYRIP/CD38/ADRA2A/CRHBP/ABCC2/SIRT4/TFR2/GDF9/SLC30A8/GJA1/SFRP1/SMAD2/GALR1/NIBAN2/ANXA1/NLGN2/RAP1A/DPP4/PPARD/PPP3CA/RAC1/LRP5/CACNA1A/SLC25A4/FOXA2/HMGN3/RAB11FIP5/SLCO4A1/EFNA5/CFTR/TFAP2B/HFE/STXBP5L/C2CD2L/UBE2Q1/KCNB1/SLC2A1/TM7SF3/KDM5B/KCNJ11/SELENOM/LTBP4/CDK16/PCLO/TTR/CRHR1/SYTL4/ENY2/ANO1/PSMD9/FGB/SLC16A2/BTK/ENSA/SLC9B2/NKX6-1/CACNA2D2/RASL10B/IL6/SLC7A8/SLC25A5/IL11/GPR27/ADCY8/CRY1/BMP6/PFKFB2/VSNL1/SOX4/C1QTNF1/TIAM1/PICK1/HNF1B/FFAR3/NR1D1/GIPR/TCIRG1/CAPN10/PASK/SPP1/PAX8/IL1B/AGT/FOXD1/ADORA1/SLC8B1/PER2/GHRHR/UCN/CLTRN/RAF1/LRP5L",169
"GO:0009612","GO:0009612","response to mechanical stimulus","123/7565","186/15013",9.24290266884443e-06,0.000630197909239393,0.000541638518835752,"P2RX3/F11R/IGFBP2/ETS1/TGFBR2/ATP8A2/NRXN1/CD40/NTRK1/BAK1/TNFRSF10B/SLITRK6/KIT/FAS/GSN/CNN2/MMP14/ABHD12/CACNB3/TNFRSF10A/PKD1L1/SHANK3/CASP8/TMEM150C/NRXN2/MAPK14/NFKB1/RYR2/TLR4/SCN1A/MEIS2/CXCL10/ENG/BACE1/SOST/PDE2A/BTG2/FOSB/USP53/MAPK3/ANKRD23/FOS/DRD2/LTBR/MYD88/P2RY1/KCNA5/ITGA2/PIEZO1/TNC/MAP1B/EDN1/XPC/SLC38A2/RIPOR2/TRPV4/ASIC2/SERPINE2/MAPK8/GOT1/THBS1/GJA1/DMD/ATP1A1/MAP2K4/PTK2/RAC1/TNFRSF8/COL11A1/BCL10/FYN/AQP1/ASNS/CTNNB1/PPARG/SLC2A1/ACTA1/SLC8A1/STRC/KCNJ2/ANKRD1/NPPA/CASP2/SLC9A1/HABP4/ENDOG/MDK/STRBP/CASP1/CCNB1/PTK2B/RELA/ASIC3/MTPN/KIAA0319/SOX9/BMP6/PDZD7/PSPH/MAP3K2/MMP7/COL3A1/CNTNAP2/COL1A1/HPN/TTN/TNFRSF1A/TCAP/TLR5/WHRN/IL1B/XPA/CHEK1/PKD1/MAP3K14/LHFPL5/SMPD2/JUP/UCN/RAF1/IRF1/PKD2L1/CHI3L1",123
